TAXID	Tool	filtered	index	length_gs	name	precision_bp	precision_seq	rank	recall_bp	recall_seq	seq_counts_gs	total_length	total_seq_counts	tp_length	tp_seq_counts	sample_id
286	krepp v0.4.5 (99%)	True	96	0	Pseudomonas	0.0	0.0	genus			0	41010	11	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1380	krepp v0.4.5 (99%)	True	97	0	Atopobium	0.0	0.0	genus			0	80295	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
482	krepp v0.4.5 (99%)	True	98	0	Neisseria	0.0	0.0	genus			0	4792	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
838	krepp v0.4.5 (99%)	True	99	0	Prevotella	0.0	0.0	genus			0	45418	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
338	krepp v0.4.5 (99%)	True	100	0	Xanthomonas	0.0	0.0	genus			0	170795	68	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
629	krepp v0.4.5 (99%)	True	101	0	Yersinia	0.0	0.0	genus			0	33384	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
28250	krepp v0.4.5 (99%)	True	102	0	Ornithobacterium	0.0	0.0	genus			0	100525	18	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
670516	krepp v0.4.5 (99%)	True	103	0	Mycobacteroides	0.0	0.0	genus			0	1031	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
662	krepp v0.4.5 (99%)	True	104	0	Vibrio	0.0	0.0	genus			0	3884	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
810	krepp v0.4.5 (99%)	True	105	0	Chlamydia	0.0	0.0	genus			0	10793	9	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
583	krepp v0.4.5 (99%)	True	106	0	Proteus	0.0	0.0	genus			0	99673	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
413496	krepp v0.4.5 (99%)	True	107	0	Cronobacter	0.0	0.0	genus			0	16902	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1485	krepp v0.4.5 (99%)	True	108	0	Clostridium	0.0	0.0	genus			0	28239	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1637	krepp v0.4.5 (99%)	True	109	0	Listeria	0.0	0.0	genus			0	4740	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
160674	krepp v0.4.5 (99%)	True	110	0	Raoultella	0.0	0.0	genus			0	19808	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
83654	krepp v0.4.5 (99%)	True	111	0	Leclercia	0.0	0.0	genus			0	9369	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
182709	krepp v0.4.5 (99%)	True	112	0	Oceanobacillus	0.0	0.0	genus			0	11720	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
574697	krepp v0.4.5 (99%)	True	113	0	Butyricimonas	0.0	0.0	genus			0	167199	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
283168	krepp v0.4.5 (99%)	True	114	0	Odoribacter	0.0	0.0	genus			0	4956	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1924110	krepp v0.4.5 (99%)	True	115	0	Massiliomicrobiota	0.0	0.0	genus			0	3078	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1824856	krepp v0.4.5 (99%)	True	116	0	Oceanivirga	0.0	0.0	genus			0	1230	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1763	krepp v0.4.5 (99%)	True	117	0	Mycobacterium	0.0	0.0	genus			0	1232	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
335927	krepp v0.4.5 (99%)	True	118	0	Thalassobius	0.0	0.0	genus			0	1996	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1883	krepp v0.4.5 (99%)	True	119	0	Streptomyces	0.0	0.0	genus			0	1321	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
106589	krepp v0.4.5 (99%)	True	120	0	Cupriavidus	0.0	0.0	genus			0	1134	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1903434	krepp v0.4.5 (99%)	True	121	0	Atlantibacter	0.0	0.0	genus			0	5312	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1313	krepp v0.4.5 (99%)	False	122	354630258	Streptococcus pneumoniae	0.9956882165709046	0.995203990280087	species	0.9999716606246273	0.999807272260054	15566	356155875	15638	354620208	15563	strmgCAMI2_short_read_pooled_gold_standard_assembly
548	krepp v0.4.5 (99%)	False	123	5120124	Klebsiella aerogenes	0.9949336919109341	0.9130434782608695	species	0.9997232488900659	0.9545454545454546	22	5144772	23	5118707	21	strmgCAMI2_short_read_pooled_gold_standard_assembly
1280	krepp v0.4.5 (99%)	False	124	58700669	Staphylococcus aureus	0.9993130742163678	0.9736842105263158	species	0.9986438655409532	0.9390862944162437	591	58661359	570	58621063	555	strmgCAMI2_short_read_pooled_gold_standard_assembly
1351	krepp v0.4.5 (99%)	False	125	2999760	Enterococcus faecalis	0.9364352314883444	0.5753424657534246	species	0.9981718537482999	0.9767441860465116	43	3197526	73	2994276	42	strmgCAMI2_short_read_pooled_gold_standard_assembly
1598	krepp v0.4.5 (99%)	False	126	2092134	Lactobacillus reuteri	1.0	1.0	species	0.9973825768330327	0.99	100	2086658	99	2086658	99	strmgCAMI2_short_read_pooled_gold_standard_assembly
573	krepp v0.4.5 (99%)	False	127	260264530	Klebsiella pneumoniae	0.9829401360094463	0.8781785925487877	species	0.993388234654949	0.937204165351846	3169	263030995	3382	258543722	2970	strmgCAMI2_short_read_pooled_gold_standard_assembly
562	krepp v0.4.5 (99%)	False	128	500886313	Escherichia coli	0.9919149920461433	0.9835237522549609	species	0.9801240007131119	0.9345217689406925	8751	494932228	8315	490930697	8178	strmgCAMI2_short_read_pooled_gold_standard_assembly
1352	krepp v0.4.5 (99%)	False	129	64260902	Enterococcus faecium	1.0	1.0	species	0.9469493285357246	0.9509576320371446	3446	60851818	3277	60851818	3277	strmgCAMI2_short_read_pooled_gold_standard_assembly
508451	krepp v0.4.5 (99%)	False	130	1964616	Lactobacillus taiwanensis	1.0	1.0	species	0.9436643089540144	0.6774193548387096	31	1853938	21	1853938	21	strmgCAMI2_short_read_pooled_gold_standard_assembly
1363	krepp v0.4.5 (99%)	False	131	2251851	Lactococcus garvieae	1.0	1.0	species	0.932409826405033	0.8611111111111112	72	2099648	62	2099648	62	strmgCAMI2_short_read_pooled_gold_standard_assembly
97137	krepp v0.4.5 (99%)	False	132	4078664	Lactobacillus sp.	1.0	1.0	species	0.8992371031298484	0.8367346938775511	49	3667686	41	3667686	41	strmgCAMI2_short_read_pooled_gold_standard_assembly
671267	krepp v0.4.5 (99%)	False	133	16103610	Bacteroides sartorii	1.0	1.0	species	0.8923918301548535	0.7150127226463104	393	14370730	281	14370730	281	strmgCAMI2_short_read_pooled_gold_standard_assembly
257758	krepp v0.4.5 (99%)	False	134	6659352	Streptococcus pseudopneumoniae	0.9372909014590486	0.948905109489051	species	0.8597404071747521	0.8469055374592834	307	6108364	274	5725314	260	strmgCAMI2_short_read_pooled_gold_standard_assembly
68892	krepp v0.4.5 (99%)	True	135	1689680	Streptococcus infantis	1.0	1.0	species	0.8406420150561053	0.6153846153846154	13	1420416	8	1420416	8	strmgCAMI2_short_read_pooled_gold_standard_assembly
823	krepp v0.4.5 (99%)	False	136	5248865	Parabacteroides distasonis	0.9989435728305063	0.9666666666666667	species	0.7389782362472649	0.6744186046511628	43	3882899	30	3878797	29	strmgCAMI2_short_read_pooled_gold_standard_assembly
1235803	krepp v0.4.5 (99%)	True	137	6804298	Parabacteroides sp.	1.0	1.0	species	0.0891756945389517	0.07291666666666667	96	606778	7	606778	7	strmgCAMI2_short_read_pooled_gold_standard_assembly
28037	krepp v0.4.5 (99%)	True	138	2134590	Streptococcus mitis	0.9865046657128825	0.9	species	0.06492909645412	0.1	90	140493	10	138597	9	strmgCAMI2_short_read_pooled_gold_standard_assembly
1639133	krepp v0.4.5 (99%)	True	139	15780530	Citrobacter portucalensis	1.0	1.0	species	0.00044345785597822127	0.0031847133757961785	314	6998	1	6998	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
550	krepp v0.4.5 (99%)	True	140	4595527	Enterobacter cloacae	0.0	0.0	species	0.0	0.0	42	66846	6	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
481743	krepp v0.4.5 (99%)	True	141	7206672	Paenibacillus sp.			species	0.0	0.0	26	0	0	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
328812	krepp v0.4.5 (99%)	False	142	0	Parabacteroides goldsteinii	0.0	0.0	species			0	6197881	87	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
470	krepp v0.4.5 (99%)	True	143	0	Acinetobacter baumannii	0.0	0.0	species			0	29033	12	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
624	krepp v0.4.5 (99%)	True	144	0	Shigella sonnei	0.0	0.0	species			0	863190	32	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
28901	krepp v0.4.5 (99%)	False	145	0	Salmonella enterica	0.0	0.0	species			0	1588034	86	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
817	krepp v0.4.5 (99%)	True	146	0	Bacteroides fragilis	0.0	0.0	species			0	89623	19	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1307	krepp v0.4.5 (99%)	True	147	0	Streptococcus suis	0.0	0.0	species			0	13020	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
821	krepp v0.4.5 (99%)	True	148	0	Bacteroides vulgatus	0.0	0.0	species			0	162793	12	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
818	krepp v0.4.5 (99%)	True	149	0	Bacteroides thetaiotaomicron	0.0	0.0	species			0	131554	12	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082630	krepp v0.4.5 (99%)	True	150	0	Escherichia sp.	0.0	0.0	species			0	169696	8	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
615	krepp v0.4.5 (99%)	True	151	0	Serratia marcescens	0.0	0.0	species			0	36940	29	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
158836	krepp v0.4.5 (99%)	False	152	0	Enterobacter hormaechei	0.0	0.0	species			0	5284782	88	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2293120	krepp v0.4.5 (99%)	True	153	0	Parabacteroides sp.	0.0	0.0	species			0	35313	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
151781	krepp v0.4.5 (99%)	True	154	0	Lactobacillus intestinalis	0.0	0.0	species			0	400020	6	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1496	krepp v0.4.5 (99%)	True	155	0	Clostridioides difficile	0.0	0.0	species			0	3444	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1812935	krepp v0.4.5 (99%)	True	156	0	Enterobacter roggenkampii	0.0	0.0	species			0	2196	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
305	krepp v0.4.5 (99%)	True	157	0	Ralstonia solanacearum	0.0	0.0	species			0	1408	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1715038	krepp v0.4.5 (99%)	True	158	0	Enterococcus sp.	0.0	0.0	species			0	346364	6	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
546	krepp v0.4.5 (99%)	False	159	0	Citrobacter freundii	0.0	0.0	species			0	11666137	200	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2077149	krepp v0.4.5 (99%)	True	160	0	Citrobacter freundii	0.0	0.0	species			0	7872	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
61645	krepp v0.4.5 (99%)	True	161	0	Enterobacter asburiae	0.0	0.0	species			0	107767	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
287	krepp v0.4.5 (99%)	True	162	0	Pseudomonas aeruginosa	0.0	0.0	species			0	36560	8	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
28116	krepp v0.4.5 (99%)	True	163	0	Bacteroides ovatus	0.0	0.0	species			0	24443	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
208224	krepp v0.4.5 (99%)	True	164	0	Enterobacter kobei	0.0	0.0	species			0	14645	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1381	krepp v0.4.5 (99%)	True	165	0	Atopobium minutum	0.0	0.0	species			0	80295	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
820	krepp v0.4.5 (99%)	True	166	0	Bacteroides uniformis	0.0	0.0	species			0	125759	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
621	krepp v0.4.5 (99%)	True	167	0	Shigella boydii	0.0	0.0	species			0	1438400	17	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1686376	krepp v0.4.5 (99%)	True	168	0	Citrobacter sp.	0.0	0.0	species			0	104488	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1401	krepp v0.4.5 (99%)	False	169	0	Paenibacillus lautus	0.0	0.0	species			0	7153471	21	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1282	krepp v0.4.5 (99%)	True	170	0	Staphylococcus epidermidis	0.0	0.0	species			0	7681	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
112904	krepp v0.4.5 (99%)	True	171	0	Enterococcus villorum	0.0	0.0	species			0	2903	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1463165	krepp v0.4.5 (99%)	True	172	0	Klebsiella quasipneumoniae	0.0	0.0	species			0	49199	6	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
469589	krepp v0.4.5 (99%)	True	173	0	Bacteroides sp.	0.0	0.0	species			0	552813	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
485	krepp v0.4.5 (99%)	True	174	0	Neisseria gonorrhoeae	0.0	0.0	species			0	4792	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2066051	krepp v0.4.5 (99%)	True	175	0	Enterobacteriaceae bacterium	0.0	0.0	species			0	85129	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
244366	krepp v0.4.5 (99%)	True	176	0	Klebsiella variicola	0.0	0.0	species			0	125055	7	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1940789	krepp v0.4.5 (99%)	True	177	0	Lactococcus petauri	0.0	0.0	species			0	36946	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
33959	krepp v0.4.5 (99%)	True	178	0	Lactobacillus johnsonii	0.0	0.0	species			0	87360	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1134687	krepp v0.4.5 (99%)	True	179	0	Klebsiella michiganensis	0.0	0.0	species			0	173845	8	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2250596	krepp v0.4.5 (99%)	True	180	0	Streptococcus sp.	0.0	0.0	species			0	1243730	47	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
386414	krepp v0.4.5 (99%)	True	181	0	Prevotella timonensis	0.0	0.0	species			0	5795	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
47678	krepp v0.4.5 (99%)	True	182	0	Bacteroides caccae	0.0	0.0	species			0	370287	8	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
48296	krepp v0.4.5 (99%)	True	183	0	Acinetobacter pittii	0.0	0.0	species			0	6827	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2293122	krepp v0.4.5 (99%)	True	184	0	Parabacteroides sp.	0.0	0.0	species			0	80273	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
623	krepp v0.4.5 (99%)	True	185	0	Shigella flexneri	0.0	0.0	species			0	22586	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2320086	krepp v0.4.5 (99%)	True	186	0	Parabacteroides sp.	0.0	0.0	species			0	320502	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
67827	krepp v0.4.5 (99%)	True	187	0	Citrobacter werkmanii	0.0	0.0	species			0	46047	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
310298	krepp v0.4.5 (99%)	True	188	0	Bacteroides coprocola	0.0	0.0	species			0	5841	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
571	krepp v0.4.5 (99%)	True	189	0	Klebsiella oxytoca	0.0	0.0	species			0	385699	8	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
754332	krepp v0.4.5 (99%)	True	190	0	Escherichia sp.	0.0	0.0	species			0	183761	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1739297	krepp v0.4.5 (99%)	True	191	0	Enterococcus sp.	0.0	0.0	species			0	60024	11	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1739320	krepp v0.4.5 (99%)	True	192	0	Enterococcus sp.	0.0	0.0	species			0	192174	7	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1329838	krepp v0.4.5 (99%)	True	193	0	Enterobacter sp.	0.0	0.0	species			0	54160	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
53408	krepp v0.4.5 (99%)	True	194	0	Pseudomonas citronellolis	0.0	0.0	species			0	3405	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
29486	krepp v0.4.5 (99%)	True	195	0	Yersinia ruckeri	0.0	0.0	species			0	3346	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1796613	krepp v0.4.5 (99%)	True	196	0	Bacteroides caecimuris	0.0	0.0	species			0	124831	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1715073	krepp v0.4.5 (99%)	True	197	0	Enterococcus sp.	0.0	0.0	species			0	9577	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
357276	krepp v0.4.5 (99%)	True	198	0	Bacteroides dorei	0.0	0.0	species			0	6995	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1499973	krepp v0.4.5 (99%)	True	199	0	Escherichia marmotae	0.0	0.0	species			0	15738	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
36809	krepp v0.4.5 (99%)	True	200	0	Mycobacteroides abscessus	0.0	0.0	species			0	1031	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2486473	krepp v0.4.5 (99%)	True	201	0	Muribaculaceae bacterium	0.0	0.0	species			0	1290	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1739425	krepp v0.4.5 (99%)	True	202	0	Enterococcus sp.	0.0	0.0	species			0	81139	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
672	krepp v0.4.5 (99%)	True	203	0	Vibrio vulnificus	0.0	0.0	species			0	2471	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
69218	krepp v0.4.5 (99%)	True	204	0	Enterobacter cancerogenus	0.0	0.0	species			0	1477	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
83554	krepp v0.4.5 (99%)	True	205	0	Chlamydia psittaci	0.0	0.0	species			0	9382	8	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
584	krepp v0.4.5 (99%)	True	206	0	Proteus mirabilis	0.0	0.0	species			0	99673	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1779184	krepp v0.4.5 (99%)	True	207	0	Citrobacter sp.	0.0	0.0	species			0	186045	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082621	krepp v0.4.5 (99%)	False	208	0	Escherichia sp.	0.0	0.0	species			0	2224937	10	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
397291	krepp v0.4.5 (99%)	True	209	0	Lachnospiraceae bacterium	0.0	0.0	species			0	1101	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
85831	krepp v0.4.5 (99%)	True	210	0	Bacteroides acidifaciens	0.0	0.0	species			0	3226	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
28141	krepp v0.4.5 (99%)	True	211	0	Cronobacter sakazakii	0.0	0.0	species			0	11920	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1353	krepp v0.4.5 (99%)	True	212	0	Enterococcus gallinarum	0.0	0.0	species			0	9065	6	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1303	krepp v0.4.5 (99%)	True	213	0	Streptococcus oralis	0.0	0.0	species			0	1128	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
630	krepp v0.4.5 (99%)	True	214	0	Yersinia enterocolitica	0.0	0.0	species			0	28177	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1542	krepp v0.4.5 (99%)	True	215	0	Clostridium novyi	0.0	0.0	species			0	28239	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
338188	krepp v0.4.5 (99%)	True	216	0	Bacteroides finegoldii	0.0	0.0	species			0	39345	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1639	krepp v0.4.5 (99%)	True	217	0	Listeria monocytogenes	0.0	0.0	species			0	4740	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
54291	krepp v0.4.5 (99%)	True	218	0	Raoultella ornithinolytica	0.0	0.0	species			0	19808	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
28111	krepp v0.4.5 (99%)	True	219	0	Bacteroides eggerthii	0.0	0.0	species			0	20868	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
329854	krepp v0.4.5 (99%)	True	220	0	Bacteroides intestinalis	0.0	0.0	species			0	24976	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
457400	krepp v0.4.5 (99%)	True	221	0	Escherichia sp.	0.0	0.0	species			0	40109	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1715072	krepp v0.4.5 (99%)	True	222	0	Enterococcus sp.	0.0	0.0	species			0	41730	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2494701	krepp v0.4.5 (99%)	True	223	0	Enterobacter chengduensis	0.0	0.0	species			0	3325	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2292945	krepp v0.4.5 (99%)	True	224	0	Bacteroides sp.	0.0	0.0	species			0	164315	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
622	krepp v0.4.5 (99%)	True	225	0	Shigella dysenteriae	0.0	0.0	species			0	20934	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2293116	krepp v0.4.5 (99%)	True	226	0	Parabacteroides sp.	0.0	0.0	species			0	172365	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
96565	krepp v0.4.5 (99%)	True	227	0	Lactobacillus hamsteri	0.0	0.0	species			0	11552	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1714265	krepp v0.4.5 (99%)	True	228	0	Klebsiella sp.	0.0	0.0	species			0	28730	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
564	krepp v0.4.5 (99%)	True	229	0	Escherichia fergusonii	0.0	0.0	species			0	6054	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
83655	krepp v0.4.5 (99%)	True	230	0	Leclercia adecarboxylata	0.0	0.0	species			0	9369	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1909294	krepp v0.4.5 (99%)	True	231	0	Rhizobiales bacterium	0.0	0.0	species			0	1476	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
372463	krepp v0.4.5 (99%)	True	232	0	Oceanobacillus profundus	0.0	0.0	species			0	11720	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1739331	krepp v0.4.5 (99%)	True	233	0	Enterococcus sp.	0.0	0.0	species			0	81125	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
35703	krepp v0.4.5 (99%)	True	234	0	Citrobacter amalonaticus	0.0	0.0	species			0	25187	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1776443	krepp v0.4.5 (99%)	True	235	0	Lactococcus sp.	0.0	0.0	species			0	56666	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1563222	krepp v0.4.5 (99%)	True	236	0	Citrobacter pasteurii	0.0	0.0	species			0	8287	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1163670	krepp v0.4.5 (99%)	True	237	0	Bacteroides sp.	0.0	0.0	species			0	1561	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082632	krepp v0.4.5 (99%)	True	238	0	Escherichia sp.	0.0	0.0	species			0	176778	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1977292	krepp v0.4.5 (99%)	True	239	0	Paenibacillus xerothermodurans	0.0	0.0	species			0	42053	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
666	krepp v0.4.5 (99%)	True	240	0	Vibrio cholerae	0.0	0.0	species			0	1413	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
544645	krepp v0.4.5 (99%)	True	241	0	Butyricimonas virosa	0.0	0.0	species			0	167199	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082626	krepp v0.4.5 (99%)	True	242	0	Escherichia sp.	0.0	0.0	species			0	87197	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
813	krepp v0.4.5 (99%)	True	243	0	Chlamydia trachomatis	0.0	0.0	species			0	1411	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1965658	krepp v0.4.5 (99%)	True	244	0	Massiliomicrobiota sp.	0.0	0.0	species			0	3078	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1773	krepp v0.4.5 (99%)	True	245	0	Mycobacterium tuberculosis	0.0	0.0	species			0	1232	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1686384	krepp v0.4.5 (99%)	True	246	0	Citrobacter sp.	0.0	0.0	species			0	1556	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2292919	krepp v0.4.5 (99%)	True	247	0	Bacteroides sp.	0.0	0.0	species			0	14624	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1715036	krepp v0.4.5 (99%)	True	248	0	Enterococcus sp.	0.0	0.0	species			0	27819	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
632	krepp v0.4.5 (99%)	True	249	0	Yersinia pestis	0.0	0.0	species			0	1861	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1309	krepp v0.4.5 (99%)	True	250	0	Streptococcus mutans	0.0	0.0	species			0	1483	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
291644	krepp v0.4.5 (99%)	True	251	0	Bacteroides salyersiae	0.0	0.0	species			0	6635	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1715691	krepp v0.4.5 (99%)	True	252	0	Thalassobius activus	0.0	0.0	species			0	1996	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2203201	krepp v0.4.5 (99%)	True	253	0	Streptomyces sp.	0.0	0.0	species			0	1321	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
164546	krepp v0.4.5 (99%)	True	254	0	Cupriavidus taiwanensis	0.0	0.0	species			0	1134	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2486472	krepp v0.4.5 (99%)	True	255	0	Muribaculaceae bacterium	0.0	0.0	species			0	2540	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
376806	krepp v0.4.5 (99%)	True	256	0	Bacteroides gallinarum	0.0	0.0	species			0	11335	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
