TAXID	Tool	filtered	index	length_gs	name	precision_bp	precision_seq	rank	recall_bp	recall_seq	seq_counts_gs	total_length	total_seq_counts	tp_length	tp_seq_counts	sample_id
1860196	LSHVec cami2	True	768	0	Pseudobacter	0.0	0.0	genus			0	1900	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
102231	LSHVec cami2	True	769	0	Gloeocapsa	0.0	0.0	genus			0	2150	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2058174	LSHVec cami2	True	770	0	Antarcticibacterium	0.0	0.0	genus			0	3713	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1870884	LSHVec cami2	True	771	0	Clostridioides	0.0	0.0	genus			0	9345	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
109326	LSHVec cami2	True	772	0	Anaerovorax	0.0	0.0	genus			0	1583	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
240411	LSHVec cami2	True	773	0	Chitinimonas	0.0	0.0	genus			0	1477	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
61170	LSHVec cami2	True	774	0	Holdemania	0.0	0.0	genus			0	2288	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1924101	LSHVec cami2	True	775	0	Numidum	0.0	0.0	genus			0	1136	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
59735	LSHVec cami2	True	776	0	Bergeyella	0.0	0.0	genus			0	3720	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
288021	LSHVec cami2	True	777	0	Kordiimonas	0.0	0.0	genus			0	1131	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
82980	LSHVec cami2	True	778	0	Leminorella	0.0	0.0	genus			0	2664	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1031282	LSHVec cami2	True	779	0	Candidatus Marithrix	0.0	0.0	genus			0	1012	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1004301	LSHVec cami2	True	780	0	Flavihumibacter	0.0	0.0	genus			0	5587	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1582879	LSHVec cami2	True	781	0	Ezakiella	0.0	0.0	genus			0	1122	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
33951	LSHVec cami2	True	782	0	Acetobacterium	0.0	0.0	genus			0	3051	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1408194	LSHVec cami2	True	783	0	Endomicrobium	0.0	0.0	genus			0	1128	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
233189	LSHVec cami2	True	784	0	Anaerolinea	0.0	0.0	genus			0	1828	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
862261	LSHVec cami2	True	785	0	Caldanaerobius	0.0	0.0	genus			0	1272	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
76008	LSHVec cami2	True	786	0	Fusibacter	0.0	0.0	genus			0	4387	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
573	LSHVec cami2	False	787	260264530	Klebsiella pneumoniae	0.9998646303680371	0.9865470852017937	species	0.9358145153317665	0.48595771536762383	3169	243592300	1561	243559325	1540	strmgCAMI2_short_read_pooled_gold_standard_assembly
1313	LSHVec cami2	False	788	354630258	Streptococcus pneumoniae	0.9981087828801946	0.996831145314622	species	0.8758982432909038	0.5658486444815624	15566	311208583	8836	310620020	8808	strmgCAMI2_short_read_pooled_gold_standard_assembly
671267	LSHVec cami2	False	789	16103610	Bacteroides sartorii	1.0	1.0	species	0.8613183627770419	0.5292620865139949	393	13870335	208	13870335	208	strmgCAMI2_short_read_pooled_gold_standard_assembly
548	LSHVec cami2	False	790	5120124	Klebsiella aerogenes	0.8391635119394293	0.23333333333333334	species	0.5493083761252657	0.6363636363636364	22	3351584	60	2812527	14	strmgCAMI2_short_read_pooled_gold_standard_assembly
257758	LSHVec cami2	False	791	6659352	Streptococcus pseudopneumoniae	0.296082897590091	0.1012396694214876	species	0.5239260516638856	0.31921824104234525	307	11783889	968	3489008	98	strmgCAMI2_short_read_pooled_gold_standard_assembly
97137	LSHVec cami2	False	792	4078664	Lactobacillus sp.	1.0	1.0	species	0.4469289453605396	0.3469387755102041	49	1822873	17	1822873	17	strmgCAMI2_short_read_pooled_gold_standard_assembly
1598	LSHVec cami2	False	793	2092134	Lactobacillus reuteri	1.0	1.0	species	0.33757541342954134	0.29	100	706253	29	706253	29	strmgCAMI2_short_read_pooled_gold_standard_assembly
1351	LSHVec cami2	False	794	2999760	Enterococcus faecalis	1.0	1.0	species	0.19537996373043176	0.18604651162790697	43	586093	8	586093	8	strmgCAMI2_short_read_pooled_gold_standard_assembly
562	LSHVec cami2	False	795	500886313	Escherichia coli	0.9995925388728576	0.9951969260326609	species	0.17109841050897312	0.11838647011770083	8751	85735786	1041	85700852	1036	strmgCAMI2_short_read_pooled_gold_standard_assembly
1352	LSHVec cami2	False	796	64260902	Enterococcus faecium	1.0	1.0	species	0.08747872851208967	0.2321532211259431	3446	5621462	800	5621462	800	strmgCAMI2_short_read_pooled_gold_standard_assembly
823	LSHVec cami2	False	797	5248865	Parabacteroides distasonis	1.0	1.0	species	0.05120002133794639	0.046511627906976744	43	268742	2	268742	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
1235803	LSHVec cami2	False	798	6804298	Parabacteroides sp.	1.0	1.0	species	0.020955578371200087	0.16666666666666666	96	142588	16	142588	16	strmgCAMI2_short_read_pooled_gold_standard_assembly
1280	LSHVec cami2	False	799	58700669	Staphylococcus aureus	1.0	1.0	species	0.017020998517069712	0.1455160744500846	591	999144	86	999144	86	strmgCAMI2_short_read_pooled_gold_standard_assembly
481743	LSHVec cami2	False	800	7206672	Paenibacillus sp.	1.0	1.0	species	0.017012152072412898	0.11538461538461539	26	122601	3	122601	3	strmgCAMI2_short_read_pooled_gold_standard_assembly
508451	LSHVec cami2	True	801	1964616	Lactobacillus taiwanensis	1.0	1.0	species	0.011872040134051642	0.03225806451612903	31	23324	1	23324	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
1363	LSHVec cami2	True	802	2251851	Lactococcus garvieae	0.6932894684688256	0.6666666666666666	species	0.007767387806742098	0.027777777777777776	72	25229	3	17491	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
28037	LSHVec cami2	False	803	2134590	Streptococcus mitis	0.0026237067106072713	0.006666666666666667	species	0.0015642348179275645	0.022222222222222223	90	1272627	300	3339	2	strmgCAMI2_short_read_pooled_gold_standard_assembly
68892	LSHVec cami2	False	804	1689680	Streptococcus infantis	0.0	0.0	species	0.0	0.0	13	633874	101	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1639133	LSHVec cami2	True	805	15780530	Citrobacter portucalensis	0.0	0.0	species	0.0	0.0	314	9293	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
550	LSHVec cami2	True	806	4595527	Enterobacter cloacae	0.0	0.0	species	0.0	0.0	42	4301	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
624	LSHVec cami2	False	807	0	Shigella sonnei	0.0	0.0	species			0	682881	112	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2069308	LSHVec cami2	False	808	0	Streptococcus sp.	0.0	0.0	species			0	3365242	260	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1739313	LSHVec cami2	False	809	0	Enterococcus sp.	0.0	0.0	species			0	9934883	255	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2163603	LSHVec cami2	False	810	0	Enterobacter sp.	0.0	0.0	species			0	1366730	109	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
457401	LSHVec cami2	False	811	0	Escherichia sp.	0.0	0.0	species			0	68745365	827	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1714265	LSHVec cami2	False	812	0	Klebsiella sp.	0.0	0.0	species			0	767750	175	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082629	LSHVec cami2	False	813	0	Escherichia sp.	0.0	0.0	species			0	478687	84	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082632	LSHVec cami2	False	814	0	Escherichia sp.	0.0	0.0	species			0	24033284	288	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2093862	LSHVec cami2	False	815	0	Escherichia sp.	0.0	0.0	species			0	240843	38	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
930152	LSHVec cami2	False	816	0	Bacillus salsus	0.0	0.0	species			0	85461	11	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1196034	LSHVec cami2	False	817	0	Klebsiella sp.	0.0	0.0	species			0	145453	18	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1715180	LSHVec cami2	False	818	0	Streptococcus sp.	0.0	0.0	species			0	3421449	310	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082616	LSHVec cami2	False	819	0	Escherichia sp.	0.0	0.0	species			0	31149764	373	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2283190	LSHVec cami2	False	820	0	Streptococcus sp.	0.0	0.0	species			0	3862844	313	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2172545	LSHVec cami2	False	821	0	Streptococcus sp.	0.0	0.0	species			0	651049	109	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1329815	LSHVec cami2	True	822	0	Enterobacter sp.	0.0	0.0	species			0	2349	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1608583	LSHVec cami2	False	823	0	Streptococcus varani	0.0	0.0	species			0	1650502	130	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
553151	LSHVec cami2	True	824	0	Pseudomonas pelagia	0.0	0.0	species			0	1340	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
68891	LSHVec cami2	False	825	0	Streptococcus peroris	0.0	0.0	species			0	860048	118	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082625	LSHVec cami2	False	826	0	Escherichia sp.	0.0	0.0	species			0	58820154	484	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
712622	LSHVec cami2	True	827	0	Streptococcus sp.	0.0	0.0	species			0	49486	12	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2051905	LSHVec cami2	False	828	0	Enterobacter sp.	0.0	0.0	species			0	213914	49	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1608881	LSHVec cami2	False	829	0	Staphylococcus sp.	0.0	0.0	species			0	34425331	202	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1715071	LSHVec cami2	False	830	0	Enterococcus sp.	0.0	0.0	species			0	6476250	163	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1951684	LSHVec cami2	False	831	0	Enterobacteriaceae bacterium	0.0	0.0	species			0	51842	11	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
563037	LSHVec cami2	False	832	0	Streptococcus sp.	0.0	0.0	species			0	71695	16	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1316408	LSHVec cami2	False	833	0	Streptococcus sp.	0.0	0.0	species			0	737701	81	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
189834	LSHVec cami2	True	834	0	Actinobacillus porcitonsillarum	0.0	0.0	species			0	3200	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1279005	LSHVec cami2	False	835	0	Escherichia sp.	0.0	0.0	species			0	20196720	539	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1898039	LSHVec cami2	True	836	0	Shigella sp.	0.0	0.0	species			0	7084	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1871018	LSHVec cami2	True	837	0	Angelakisella massiliensis	0.0	0.0	species			0	1257	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
986	LSHVec cami2	True	838	0	Flavobacterium johnsoniae	0.0	0.0	species			0	1410	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1686380	LSHVec cami2	True	839	0	Citrobacter sp.	0.0	0.0	species			0	36810	7	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
712620	LSHVec cami2	False	840	0	Streptococcus sp.	0.0	0.0	species			0	780335	119	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1739297	LSHVec cami2	False	841	0	Enterococcus sp.	0.0	0.0	species			0	8516097	163	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082619	LSHVec cami2	False	842	0	Escherichia sp.	0.0	0.0	species			0	8006811	121	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2282309	LSHVec cami2	True	843	0	Enterobacteriaceae bacterium	0.0	0.0	species			0	8900	6	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1329812	LSHVec cami2	True	844	0	Enterobacter sp.	0.0	0.0	species			0	14264	11	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082620	LSHVec cami2	False	845	0	Escherichia sp.	0.0	0.0	species			0	2638393	38	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1929488	LSHVec cami2	True	846	0	Croceivirga radicis	0.0	0.0	species			0	2243	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
67824	LSHVec cami2	False	847	0	Citrobacter farmeri	0.0	0.0	species			0	594893	51	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082617	LSHVec cami2	False	848	0	Escherichia sp.	0.0	0.0	species			0	2237662	42	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2026240	LSHVec cami2	False	849	0	Klebsiella quasivariicola	0.0	0.0	species			0	1088812	88	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2080672	LSHVec cami2	False	850	0	Citrobacter freundii	0.0	0.0	species			0	5182506	47	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2069309	LSHVec cami2	False	851	0	Streptococcus sp.	0.0	0.0	species			0	182559	29	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2015795	LSHVec cami2	False	852	0	Klebsiella sp.	0.0	0.0	species			0	1931271	111	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1302	LSHVec cami2	False	853	0	Streptococcus gordonii	0.0	0.0	species			0	86803	22	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1259973	LSHVec cami2	False	854	0	Raoultella electrica	0.0	0.0	species			0	99307	17	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1920118	LSHVec cami2	False	855	0	Leclercia sp.	0.0	0.0	species			0	118067	11	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
903984	LSHVec cami2	False	856	0	Enterococcus ureasiticus	0.0	0.0	species			0	2017960	180	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
99656	LSHVec cami2	True	857	0	[Clostridium] fimetarium	0.0	0.0	species			0	24264	7	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1739425	LSHVec cami2	False	858	0	Enterococcus sp.	0.0	0.0	species			0	2491903	91	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1813821	LSHVec cami2	False	859	0	Shigella sp.	0.0	0.0	species			0	3829596	146	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
82374	LSHVec cami2	True	860	0	Anaerovibrio lipolyticus	0.0	0.0	species			0	1185	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
215590	LSHVec cami2	True	861	0	Ochrobactrum gallinifaecis	0.0	0.0	species			0	7601	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
545	LSHVec cami2	False	862	0	Citrobacter koseri	0.0	0.0	species			0	175719	19	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
246432	LSHVec cami2	False	863	0	Staphylococcus equorum	0.0	0.0	species			0	207525	12	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
53345	LSHVec cami2	True	864	0	Enterococcus durans	0.0	0.0	species			0	39373	7	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
563038	LSHVec cami2	False	865	0	Streptococcus sp.	0.0	0.0	species			0	647113	127	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082622	LSHVec cami2	False	866	0	Escherichia sp.	0.0	0.0	species			0	109895296	849	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
571	LSHVec cami2	False	867	0	Klebsiella oxytoca	0.0	0.0	species			0	396898	16	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082630	LSHVec cami2	False	868	0	Escherichia sp.	0.0	0.0	species			0	11924227	419	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2044467	LSHVec cami2	False	869	0	Escherichia sp.	0.0	0.0	species			0	199203	40	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
149015	LSHVec cami2	False	870	0	Streptococcus hyovaginalis	0.0	0.0	species			0	564753	67	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082628	LSHVec cami2	False	871	0	Escherichia sp.	0.0	0.0	species			0	26329284	264	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2478956	LSHVec cami2	False	872	0	Streptococcus sp.	0.0	0.0	species			0	62214	12	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1739273	LSHVec cami2	False	873	0	Enterococcus sp.	0.0	0.0	species			0	617664	40	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1433513	LSHVec cami2	False	874	0	Streptococcus sp.	0.0	0.0	species			0	1931561	189	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
932213	LSHVec cami2	True	875	0	Serratia sp.	0.0	0.0	species			0	3234	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2250596	LSHVec cami2	False	876	0	Streptococcus sp.	0.0	0.0	species			0	3713310	351	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2066049	LSHVec cami2	False	877	0	Citrobacter freundii	0.0	0.0	species			0	201224	20	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1972757	LSHVec cami2	False	878	0	Klebsiella sp.	0.0	0.0	species			0	2447728	102	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082621	LSHVec cami2	False	879	0	Escherichia sp.	0.0	0.0	species			0	3043810	48	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1348	LSHVec cami2	False	880	0	Streptococcus parauberis	0.0	0.0	species			0	452490	135	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
136492	LSHVec cami2	True	881	0	Atopobacter phocae	0.0	0.0	species			0	2405	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
762845	LSHVec cami2	True	882	0	Enterococcus rivorum	0.0	0.0	species			0	23871	6	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
397290	LSHVec cami2	True	883	0	Lachnospiraceae bacterium	0.0	0.0	species			0	1101	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2080670	LSHVec cami2	False	884	0	Citrobacter freundii	0.0	0.0	species			0	246675	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
33945	LSHVec cami2	False	885	0	Enterococcus avium	0.0	0.0	species			0	56852	21	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1169669	LSHVec cami2	False	886	0	Enterococcus sp.	0.0	0.0	species			0	2313442	133	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
208962	LSHVec cami2	False	887	0	Escherichia albertii	0.0	0.0	species			0	843048	45	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
55213	LSHVec cami2	True	888	0	Brenneria rubrifaciens	0.0	0.0	species			0	5090	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1947073	LSHVec cami2	False	889	0	Pluralibacter sp.	0.0	0.0	species			0	517828	59	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1509431	LSHVec cami2	True	890	0	Candidatus Magnetomorum	0.0	0.0	species			0	19676	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1454	LSHVec cami2	True	891	0	Bacillus azotoformans	0.0	0.0	species			0	14899	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1886517	LSHVec cami2	False	892	0	Shigella sp.	0.0	0.0	species			0	4803050	132	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1581079	LSHVec cami2	False	893	0	Proteus sp.	0.0	0.0	species			0	144455	18	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1776082	LSHVec cami2	False	894	0	Shigella sp.	0.0	0.0	species			0	2701333	225	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1310	LSHVec cami2	False	895	0	Streptococcus sobrinus	0.0	0.0	species			0	231073	50	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
622	LSHVec cami2	False	896	0	Shigella dysenteriae	0.0	0.0	species			0	145495	70	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
159743	LSHVec cami2	True	897	0	Paenibacillus terrae	0.0	0.0	species			0	5884	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1734033	LSHVec cami2	False	898	0	Klebsiella sp.	0.0	0.0	species			0	1875561	77	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1715212	LSHVec cami2	False	899	0	Staphylococcus sp.	0.0	0.0	species			0	6613357	53	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082631	LSHVec cami2	False	900	0	Escherichia sp.	0.0	0.0	species			0	829650	67	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1246981	LSHVec cami2	True	901	0	Tolypothrix bouteillei	0.0	0.0	species			0	1325	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1214065	LSHVec cami2	False	902	0	Enterobacteriaceae bacterium	0.0	0.0	species			0	54394	13	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2293326	LSHVec cami2	True	903	0	Brevibacillus sp.	0.0	0.0	species			0	42497	8	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1493	LSHVec cami2	True	904	0	Clostridium cellulovorans	0.0	0.0	species			0	3307	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1433516	LSHVec cami2	False	905	0	Streptococcus sp.	0.0	0.0	species			0	197032	55	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1131292	LSHVec cami2	False	906	0	Enterococcus ureilyticus	0.0	0.0	species			0	264011	29	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1715125	LSHVec cami2	False	907	0	Enterococcus sp.	0.0	0.0	species			0	3466878	121	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1340	LSHVec cami2	False	908	0	Streptococcus porcinus	0.0	0.0	species			0	146042	16	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1902136	LSHVec cami2	True	909	0	Streptococcus sp.	0.0	0.0	species			0	45467	24	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2042034	LSHVec cami2	False	910	0	Lactobacillus sp.	0.0	0.0	species			0	305757	9	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1080067	LSHVec cami2	False	911	0	Citrobacter sp.	0.0	0.0	species			0	280381	19	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1855326	LSHVec cami2	False	912	0	Streptococcus sp.	0.0	0.0	species			0	55493	11	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
941437	LSHVec cami2	True	913	0	Citrobacter sp.	0.0	0.0	species			0	25835	8	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
546	LSHVec cami2	False	914	0	Citrobacter freundii	0.0	0.0	species			0	460042	9	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1855327	LSHVec cami2	False	915	0	Streptococcus sp.	0.0	0.0	species			0	1398847	186	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2137852	LSHVec cami2	True	916	0	Escherichia sp.	0.0	0.0	species			0	27719	11	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1608867	LSHVec cami2	False	917	0	Staphylococcus sp.	0.0	0.0	species			0	2164134	19	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
103810	LSHVec cami2	True	918	0	Riemerella columbina	0.0	0.0	species			0	10326	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1886516	LSHVec cami2	False	919	0	Shigella sp.	0.0	0.0	species			0	2705786	108	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1262743	LSHVec cami2	False	920	0	Bacteroides sp.	0.0	0.0	species			0	317885	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2079206	LSHVec cami2	True	921	0	Enterobacter sp.	0.0	0.0	species			0	2094	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1309	LSHVec cami2	False	922	0	Streptococcus mutans	0.0	0.0	species			0	797068	68	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
749535	LSHVec cami2	True	923	0	Klebsiella sp.	0.0	0.0	species			0	27001	12	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2303991	LSHVec cami2	True	924	0	Bacillus sp.	0.0	0.0	species			0	5428	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1314	LSHVec cami2	False	925	0	Streptococcus pyogenes	0.0	0.0	species			0	227439	73	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082633	LSHVec cami2	False	926	0	Escherichia sp.	0.0	0.0	species			0	6857453	60	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1903686	LSHVec cami2	False	927	0	Jeotgalibaca sp.	0.0	0.0	species			0	67292	6	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1734395	LSHVec cami2	True	928	0	Desulfitibacter sp.	0.0	0.0	species			0	15141	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
33959	LSHVec cami2	False	929	0	Lactobacillus johnsonii	0.0	0.0	species			0	185335	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
43656	LSHVec cami2	True	930	0	Pseudoalteromonas denitrificans	0.0	0.0	species			0	5053	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1644106	LSHVec cami2	True	931	0	Ammoniphilus sp.	0.0	0.0	species			0	1740	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1542468	LSHVec cami2	True	932	0	Enterobacter sp.	0.0	0.0	species			0	4173	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1851514	LSHVec cami2	False	933	0	Enterobacteriaceae bacterium	0.0	0.0	species			0	134339	8	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2292266	LSHVec cami2	False	934	0	Streptococcus sp.	0.0	0.0	species			0	73253	21	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
114652	LSHVec cami2	True	935	0	Streptococcus orisratti	0.0	0.0	species			0	22244	9	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1914540	LSHVec cami2	False	936	0	Bacillus obstructivus	0.0	0.0	species			0	78182	7	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1318	LSHVec cami2	False	937	0	Streptococcus parasanguinis	0.0	0.0	species			0	1299561	182	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1715072	LSHVec cami2	False	938	0	Enterococcus sp.	0.0	0.0	species			0	5913474	162	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1958811	LSHVec cami2	True	939	0	Leptospira venezuelensis	0.0	0.0	species			0	1514	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2116502	LSHVec cami2	True	940	0	Shigella sp.	0.0	0.0	species			0	13603	8	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
