G000376585	G902646925	0.103579	0	2543/100000
G000376585	G902642035	0.103911	0	2518/100000
G003216725	G902534475	0.103978	0	2513/100000
G001012825	G002367055	0.104382	0	2483/100000
G001637495	G902646925	0.104477	0	2476/100000
G002021775	G002431625	0.105039	0	2435/100000
G000341695	G002431625	0.105178	0	2425/100000
G000437075	G002492685	0.105289	0	2417/100000
G000830885	G002431625	0.105317	0	2415/100000
G001854555	G002964685	0.105359	0	2412/100000
G000521175	G001672095	0.105639	0	2392/100000
G001547795	G002431625	0.105681	0	2389/100000
G000025585	G002431625	0.105922	0	2372/100000
G000455325	G001475495	0.10595	0	2370/100000
G000016705	G002431625	0.105979	0	2368/100000
G000230695	G001898415	0.106036	0	2364/100000
G000009025	G002431625	0.106164	0	2355/100000
G000196395	G001634345	0.106307	0	2345/100000
G000278115	G000296235	0.10677	0	2313/100000
G000505545	G002342085	0.106814	0	2310/100000
G002007845	G002431625	0.106843	0	2308/100000
G001063255	G002289125	0.107137	0	2288/100000
G000341655	G002431625	0.107255	0	2280/100000
G001515295	G002431625	0.107284	0	2278/100000
G001678035	G002431625	0.107299	0	2277/100000
G000332975	G002500165	0.107477	0	2265/100000
G000725175	G001723875	0.108383	0	2205/100000
G000953735	G002733565	0.108414	0	2203/100000
G000314735	G003963195	0.108876	0	2173/100000
G000495505	G001486905	0.10944	0	2137/100000
G004961905	G004018905	0.109488	0	2134/100000
G902592415	G902551865	0.109998	0	2102/100000
G003216725	G902521125	0.110272	0	2085/100000
G000421625	G002378905	0.110418	0	2076/100000
G001915615	G900548915	0.110483	0	2072/100000
G003576595	G002711695	0.110532	0	2069/100000
G000017145	G000421085	0.11063	0	2063/100000
G002922735	G002714255	0.110696	0	2059/100000
G004010325	G004018905	0.111076	0	2036/100000
G000407245	G000438515	0.111225	0	2027/100000
G004017065	G004962545	0.111309	0	2022/100000
G001262595	G001476225	0.111325	0	2021/100000
G000824785	G004018905	0.111426	0	2015/100000
G001586165	G002379545	0.111426	0	2015/100000
G000312025	G900538605	0.111476	0	2012/100000
G001262595	G000878385	0.111544	0	2008/100000
G001189955	G009914615	0.111797	0	1993/100000
G001571165	G009914615	0.111814	0	1992/100000
G000027145	G008269695	0.112483	0	1953/100000
G001419695	G001484705	0.112622	0	1945/100000
G000175235	G002281795	0.112848	0	1932/100000
G004961195	G004018905	0.112901	0	1929/100000
G004339805	G002430305	0.113147	0	1915/100000
G000369145	G002381195	0.113289	0	1907/100000
G001586165	G002338985	0.113574	0	1891/100000
G001617355	G001898415	0.113844	0	1876/100000
G000512915	G900545845	0.114079	0	1863/100000
G001724505	G900696505	0.114152	0	1859/100000
G000805385	G001475495	0.114445	0	1843/100000
G000215955	G002729955	0.114481	0	1841/100000
G001399775	G002378905	0.114573	0	1836/100000
G001306135	G003512625	0.114684	0	1830/100000
G001878775	G002381195	0.11487	0	1820/100000
G001808965	G000438515	0.114888	0	1819/100000
G000828085	G012031965	0.114926	0	1817/100000
G000186165	G002289125	0.114944	0	1816/100000
G000368625	G900322255	0.115206	0	1802/100000
G000819865	G001634345	0.115546	0	1784/100000
G001021715	G003533385	0.115603	0	1781/100000
G004010295	G004962545	0.115813	0	1770/100000
G001630765	G003497475	0.116005	0	1760/100000
G001509795	G001484705	0.116237	0	1748/100000
G000276805	G002733565	0.116373	0	1741/100000
G000247895	G001807845	0.116412	0	1739/100000
G005063255	G004962545	0.116568	0	1731/100000
G000069965	G002184635	0.116588	0	1730/100000
G001418415	G001484705	0.116627	0	1728/100000
G000418365	G002482225	0.116686	0	1725/100000
G001880325	G002378905	0.116903	0	1714/100000
G902525995	G002726375	0.117022	0	1708/100000
G000317205	G003261315	0.117121	0	1703/100000
G001660045	G001484705	0.117201	0	1699/100000
G000158935	G001484705	0.117281	0	1695/100000
G000698575	G000818655	0.117321	0	1693/100000
G000158215	G002211645	0.117341	0	1692/100000
G001509795	G000719825	0.117663	0	1676/100000
G001690525	G001690305	0.11805	0	1657/100000
G000721235	G001484705	0.1184	0	1640/100000
G000444875	G000719825	0.118503	0	1635/100000
G000203835	G001484705	0.118566	0	1632/100000
G001013905	G001484705	0.118566	0	1632/100000
G001040945	G009914615	0.118586	0	1631/100000
G000309885	G002378905	0.118628	0	1629/100000
G000158955	G001484705	0.118649	0	1628/100000
G001513975	G000719825	0.118691	0	1626/100000
G005938655	G003526905	0.118691	0	1626/100000
G000716215	G000719825	0.118879	0	1617/100000
G009835815	G009838625	0.118963	0	1613/100000
G900116625	G002388375	0.118984	0	1612/100000
G001294685	G002388375	0.119068	0	1608/100000
G009936215	G011056515	0.11909	0	1607/100000
G000423385	G002314325	0.119301	0	1597/100000
G004791955	G004962545	0.119365	0	1594/100000
G000017705	G003123995	0.119408	0	1592/100000
G001873375	G003249015	0.119408	0	1592/100000
G000349325	G000719825	0.119515	0	1587/100000
G003523185	G002456955	0.119729	0	1577/100000
G000214095	G003931975	0.119751	0	1576/100000
G001611795	G001484705	0.119837	0	1572/100000
G001611795	G000719825	0.120491	0	1542/100000
G001514045	G000719825	0.120646	0	1535/100000
G001548455	G003261315	0.120868	0	1525/100000
G000158955	G000719825	0.121024	0	1518/100000
G001904645	G003261315	0.121316	0	1505/100000
G001886435	G003525145	0.121361	0	1503/100000
G001511815	G000719825	0.121429	0	1500/100000
G001886395	G003525145	0.121543	0	1495/100000
G000382345	G002434125	0.121634	0	1491/100000
G000311825	G900538605	0.121725	0	1487/100000
G001660045	G000719825	0.121771	0	1485/100000
G004962305	G004018905	0.121771	0	1485/100000
G000240185	G001807845	0.122	0	1475/100000
G001916835	G900544615	0.122023	0	1474/100000
G001686985	G004962545	0.122093	0	1471/100000
G001654495	G000719825	0.122139	0	1469/100000
G000422085	G001914155	0.122208	0	1466/100000
G000721105	G000719825	0.122231	0	1465/100000
G900010725	G003609755	0.122231	0	1465/100000
G001857665	G003931975	0.122441	0	1456/100000
G900129645	G002433005	0.122441	0	1456/100000
G000158935	G000719825	0.122511	0	1453/100000
G000317225	G003261315	0.122558	0	1451/100000
G001901525	G012959905	0.122558	0	1451/100000
G000156435	G000719825	0.122675	0	1446/100000
G001005085	G000719825	0.122699	0	1445/100000
G001066585	G001807845	0.123125	0	1427/100000
G000444875	G001484705	0.123412	0	1415/100000
G003564415	G003551085	0.123508	0	1411/100000
G000488255	G900322255	0.123532	0	1410/100000
G001768395	G002426345	0.123677	0	1404/100000
G900149785	G007693465	0.123701	0	1403/100000
G000203835	G000719825	0.123726	0	1402/100000
G000183565	G900538655	0.123896	0	1395/100000
G001654495	G001484705	0.123896	0	1395/100000
G002104675	G000735795	0.124043	0	1389/100000
G000599865	G002384255	0.124141	0	1385/100000
G001013905	G000719825	0.124313	0	1378/100000
G000725795	G000719825	0.124362	0	1376/100000
G001513975	G001484705	0.124387	0	1375/100000
G000744885	G002378905	0.124461	0	1372/100000
G000215745	G001807845	0.12466	0	1364/100000
G000454045	G004211705	0.124911	0	1354/100000
G001431535	G002991565	0.124936	0	1353/100000
G001572725	G001914155	0.125264	0	1340/100000
G000661955	G002991565	0.125315	0	1338/100000
G000716215	G001484705	0.125391	0	1335/100000
G001511815	G001484705	0.125596	0	1327/100000
G010730055	G000735795	0.125596	0	1327/100000
G000187465	G004331935	0.125673	0	1324/100000
G000376565	G000719825	0.125905	0	1315/100000
G000497445	G000719825	0.126009	0	1311/100000
G001714725	G002281795	0.126035	0	1310/100000
G010592515	G900636085	0.126087	0	1308/100000
G000369105	G002381195	0.126191	0	1304/100000
G001690445	G001723875	0.126374	0	1297/100000
G000092925	G003241485	0.126479	0	1293/100000
G000816565	G004001285	0.126638	0	1287/100000
G001634865	G003447855	0.126797	0	1281/100000
G001419695	G000719825	0.12685	0	1279/100000
G000317655	G002813895	0.12693	0	1276/100000
G000721235	G000719825	0.12693	0	1276/100000
G000349325	G001484705	0.126983	0	1274/100000
G001418475	G000719825	0.126983	0	1274/100000
G001690495	G001690305	0.127091	0	1270/100000
G001700965	G002991565	0.12736	0	1260/100000
G000022725	G000296235	0.127495	0	1255/100000
G000818035	G002289125	0.127495	0	1255/100000
G000312025	G900538655	0.127522	0	1254/100000
G000278155	G000296235	0.127768	0	1245/100000
G001279985	G000719825	0.127768	0	1245/100000
G001693745	G001723875	0.127795	0	1244/100000
G000725795	G001484705	0.127822	0	1243/100000
G001654855	G002184635	0.128015	0	1236/100000
G001279585	G000340945	0.128375	0	1223/100000
G004964895	G004018905	0.128514	0	1218/100000
G000091305	G000719825	0.128542	0	1217/100000
G000204605	G001484705	0.128767	0	1209/100000
G001690255	G001690305	0.128795	0	1208/100000
G000737945	G002380595	0.128852	0	1206/100000
G000964095	G900322255	0.12888	0	1205/100000
G000009765	G000719825	0.128993	0	1201/100000
G000771745	G002378905	0.129164	0	1195/100000
G900100155	G003241485	0.129193	0	1194/100000
G902570675	G902581085	0.129193	0	1194/100000
G000721105	G001484705	0.129364	0	1188/100000
G000718315	G000719825	0.129422	0	1186/100000
G001686985	G004018905	0.129508	0	1183/100000
G001418415	G000719825	0.129566	0	1181/100000
G000185905	G004962545	0.129768	0	1174/100000
G000321025	G900538605	0.130001	0	1166/100000
G001279985	G001484705	0.130177	0	1160/100000
G002840845	G011526165	0.130324	0	1155/100000
G000341085	G000340945	0.130502	0	1149/100000
G000007605	G900118655	0.130561	0	1147/100000
G000280015	G000296235	0.130561	0	1147/100000
G000725495	G000719825	0.130561	0	1147/100000
G001690535	G001690305	0.13071	0	1142/100000
G900149695	G013041995	0.13077	0	1140/100000
G001302585	G000720375	0.13098	0	1133/100000
G001514045	G001484705	0.13101	0	1132/100000
G000204605	G000719825	0.13107	0	1130/100000
G000745065	G002378905	0.13107	0	1130/100000
G001418585	G001484705	0.131101	0	1129/100000
G000497445	G001484705	0.131252	0	1124/100000
G000612485	G001525555	0.131313	0	1122/100000
G000317595	G000719825	0.131374	0	1120/100000
G001005085	G001484705	0.131496	0	1116/100000
G000968255	G000719825	0.131679	0	1110/100000
G000378025	G003241485	0.132268	0	1091/100000
G001647675	G900322255	0.132331	0	1089/100000
G001676765	G004962545	0.132425	0	1086/100000
G000718315	G001484705	0.132488	0	1084/100000
G000800935	G003248805	0.132582	0	1081/100000
G000488255	G002381195	0.132646	0	1079/100000
G000741695	G008673975	0.132868	0	1072/100000
G001695855	G002216665	0.132868	0	1072/100000
G012965425	G012959905	0.132963	0	1069/100000
G000341125	G000340945	0.133155	0	1063/100000
G001314305	G002991565	0.133316	0	1058/100000
G001801315	G003542495	0.133348	0	1057/100000
G000423905	G002378905	0.133381	0	1056/100000
G000341385	G000296235	0.133543	0	1051/100000
G000163595	G001914155	0.133608	0	1049/100000
G000741715	G008673975	0.133771	0	1044/100000
G001418475	G001484705	0.133869	0	1041/100000
G009937725	G001807845	0.133869	0	1041/100000
G001690425	G001690305	0.133902	0	1040/100000
G000754505	G009691185	0.133935	0	1039/100000
G000964095	G002381195	0.134132	0	1033/100000
G000385415	G000296235	0.134165	0	1032/100000
G000388115	G001634345	0.134165	0	1032/100000
G000331005	G000719825	0.134431	0	1024/100000
G000372885	G003248915	0.134464	0	1023/100000
G001418655	G000719825	0.134564	0	1020/100000
G000745475	G003248805	0.134598	0	1019/100000
G000648515	G900636085	0.134699	0	1016/100000
G001431505	G002991565	0.134699	0	1016/100000
G000195995	G900636085	0.13524	0	1000/100000
G006440785	G004962545	0.135343	0	997/100000
G001630765	G002415925	0.135412	0	995/100000
G000009765	G001484705	0.13548	0	993/100000
G001558935	G900636085	0.135584	0	990/100000
G009923655	G002292925	0.135861	0	982/100000
G902519845	G902577835	0.135965	0	979/100000
G000829315	G902642035	0.136105	0	975/100000
G000147715	G003525965	0.136245	0	971/100000
G001558935	G900323745	0.136245	0	971/100000
G000009945	G900118655	0.136316	0	969/100000
G000091305	G001484705	0.136316	0	969/100000
G011057975	G002707985	0.136457	0	965/100000
G000264315	G001898415	0.136528	0	963/100000
G000973085	G900542205	0.136599	0	961/100000
G001298265	G003248805	0.136706	0	958/100000
G000829315	G902646925	0.136813	0	955/100000
G001235865	G003447855	0.136884	0	953/100000
G001602545	G003507845	0.137028	0	949/100000
G001298575	G000719825	0.137064	0	948/100000
G000187005	G002378905	0.1371	0	947/100000
G000317595	G001484705	0.137245	0	943/100000
G000204195	G002281795	0.137354	0	940/100000
G000725495	G001484705	0.137354	0	940/100000
G001676765	G004018905	0.137499	0	936/100000
G000968255	G001484705	0.137572	0	934/100000
G000648515	G900323745	0.137609	0	933/100000
G000349585	G002415925	0.137646	0	932/100000
G001420315	G003248805	0.137793	0	928/100000
G000056065	G001311765	0.137903	0	925/100000
G000218565	G003963195	0.138349	0	913/100000
G900106855	G008661855	0.138575	0	907/100000
G000802245	G000719825	0.138726	0	903/100000
G000178875	G003241225	0.138764	0	902/100000
G001429395	G003248805	0.138764	0	902/100000
G000475415	G011742915	0.138992	0	896/100000
G001188915	G000390045	0.139221	0	890/100000
G000213935	G002482225	0.139375	0	886/100000
G000331735	G006519765	0.139375	0	886/100000
G000376565	G001484705	0.139375	0	886/100000
G001553285	G008661855	0.139452	0	884/100000
G002409625	G012839565	0.139608	0	880/100000
G001412595	G002434125	0.139646	0	879/100000
G001418335	G000719825	0.139763	0	876/100000
G000756775	G003476965	0.139881	0	873/100000
G001620325	G003241225	0.139998	0	870/100000
G002001105	G001898415	0.139998	0	870/100000
G001424165	G002434125	0.140077	0	868/100000
G001932225	G000296235	0.140077	0	868/100000
G001932175	G000296235	0.140116	0	867/100000
G002001105	G902168095	0.140116	0	867/100000
G000802245	G001484705	0.140235	0	864/100000
G001932215	G000296235	0.140314	0	862/100000
G001647675	G002381195	0.140433	0	859/100000
G001932165	G000296235	0.140433	0	859/100000
G000708545	G000296235	0.140473	0	858/100000
G000017425	G001584035	0.140553	0	856/100000
G000420065	G008661855	0.140633	0	854/100000
G000046705	G000296235	0.140673	0	853/100000
G000471025	G902498835	0.140874	0	848/100000
G000702305	G003241485	0.140874	0	848/100000
G003280025	G902534475	0.140874	0	848/100000
G006440785	G004018905	0.140955	0	846/100000
G902519845	G902543325	0.140955	0	846/100000
G000278195	G000296235	0.140995	0	845/100000
G000285555	G002342085	0.141036	0	844/100000
G000219605	G003476965	0.141157	0	841/100000
G000824825	G004962545	0.141157	0	841/100000
G000981765	G003370465	0.141239	0	839/100000
G000480315	G012839885	0.141279	0	838/100000
G000294515	G000340945	0.14132	0	837/100000
G002007725	G902498835	0.14132	0	837/100000
G010020825	G002281795	0.141402	0	835/100000
G000689355	G000296235	0.141484	0	833/100000
G003280025	G902521125	0.141484	0	833/100000
G000196435	G000296235	0.141566	0	831/100000
G001418655	G001484705	0.14169	0	828/100000
G001419745	G000719825	0.141773	0	826/100000
G000599985	G001723875	0.141814	0	825/100000
G000716805	G000719825	0.141856	0	824/100000
G000949635	G011525665	0.141897	0	823/100000
G000185905	G004018905	0.141939	0	822/100000
G000824785	G004962545	0.142064	0	819/100000
G000278135	G000296235	0.142147	0	817/100000
G001431645	G002991565	0.142995	0	797/100000
G001457475	G001525555	0.143038	0	796/100000
G000008385	G902642035	0.143081	0	795/100000
G000315565	G012031965	0.14334	0	789/100000
G000706625	G000296235	0.143558	0	784/100000
G000331005	G001484705	0.143602	0	783/100000
G000312545	G000296235	0.143645	0	782/100000
G000718595	G000719825	0.143953	0	775/100000
G000721275	G000719825	0.144041	0	773/100000
G000008385	G902646925	0.144263	0	768/100000
G000716675	G000719825	0.144353	0	766/100000
G000225825	G003241005	0.144397	0	765/100000
G000367205	G001812935	0.144397	0	765/100000
G001889105	G000421085	0.144397	0	765/100000
G000719955	G001484705	0.144532	0	762/100000
G010592515	G001807845	0.144532	0	762/100000
G001646665	G001484705	0.144577	0	761/100000
G000204645	G002281795	0.144622	0	760/100000
G000817735	G012031965	0.144622	0	760/100000
G001419745	G001484705	0.144622	0	760/100000
G000264335	G001898415	0.144667	0	759/100000
G001298575	G001484705	0.144712	0	758/100000
G000236865	G002431805	0.144802	0	756/100000
G001830045	G002418725	0.144848	0	755/100000
G000233655	G003241005	0.144938	0	753/100000
G000745265	G002434125	0.145166	0	748/100000
G001829965	G002418725	0.145166	0	748/100000
G001830165	G002418725	0.145166	0	748/100000
G000698595	G000818655	0.145212	0	747/100000
G000718595	G001484705	0.145212	0	747/100000
G001418335	G001484705	0.14535	0	744/100000
G001693435	G001723875	0.14535	0	744/100000
G000436075	G900555755	0.145442	0	742/100000
G001830975	G002418725	0.145442	0	742/100000
G000716675	G001484705	0.145535	0	740/100000
G000246925	G900538655	0.145581	0	739/100000
G001310255	G002362815	0.145627	0	738/100000
G001915265	G900555755	0.14572	0	736/100000
G000253235	G000719825	0.145767	0	735/100000
G000219105	G003612255	0.146047	0	729/100000
G001646665	G000719825	0.146188	0	726/100000
G001750785	G001484705	0.146236	0	725/100000
G000711245	G002706265	0.146377	0	722/100000
G000830005	G000719825	0.146615	0	717/100000
G001042635	G008673975	0.146663	0	716/100000
G000716805	G001484705	0.146759	0	714/100000
G000721275	G001484705	0.146855	0	712/100000
G000349585	G003497475	0.146951	0	710/100000
G000407545	G000438515	0.146951	0	710/100000
G001429505	G003248805	0.147	0	709/100000
G000465555	G900538725	0.147048	0	708/100000
G000828075	G012031965	0.147145	0	706/100000
G000294715	G000296235	0.147193	0	705/100000
G001278075	G001484705	0.147291	0	703/100000
G000720475	G000719825	0.147339	0	702/100000
G001447335	G001634345	0.147535	0	698/100000
G000719955	G000719825	0.147584	0	697/100000
G000815185	G002991565	0.147584	0	697/100000
G001672375	G004018905	0.147682	0	695/100000
G001078275	G001525555	0.147732	0	694/100000
G000230695	G902168095	0.14793	0	690/100000
G000164865	G001807845	0.148079	0	687/100000
G000283495	G002319965	0.148179	0	685/100000
G000018545	G000421085	0.148279	0	683/100000
G001571365	G001525555	0.148279	0	683/100000
G001437425	G900460455	0.148329	0	682/100000
G000701345	G004799405	0.14843	0	680/100000
G000309385	G003241845	0.14848	0	679/100000
G000813765	G002362815	0.148531	0	678/100000
G000519065	G003241225	0.148581	0	677/100000
G001750785	G000719825	0.148632	0	676/100000
G001578645	G002492685	0.148683	0	675/100000
G001580195	G002492685	0.148683	0	675/100000
G001647615	G002492685	0.148683	0	675/100000
G000745175	G002384255	0.148733	0	674/100000
G001690355	G001690305	0.148937	0	670/100000
G000827005	G000719825	0.149091	0	667/100000
G001514455	G001914155	0.149091	0	667/100000
G001425945	G002362815	0.149194	0	665/100000
G000526595	G004769145	0.1494	0	661/100000
G001641285	G001898415	0.149504	0	659/100000
G001690385	G001690305	0.149608	0	657/100000
G000725165	G001723875	0.149765	0	654/100000
G000253235	G001484705	0.14987	0	652/100000
G000820125	G001634345	0.14987	0	652/100000
G000278215	G000296235	0.149975	0	650/100000
G000830005	G001484705	0.150028	0	649/100000
G000612825	G001475495	0.150134	0	647/100000
G000255295	G006519765	0.150187	0	646/100000
G000720475	G001484705	0.150187	0	646/100000
G001278075	G000719825	0.150187	0	646/100000
G001418465	G001484705	0.150187	0	646/100000
G001418465	G000719825	0.150293	0	644/100000
G001690585	G001690305	0.150293	0	644/100000
G000741785	G008673975	0.1504	0	642/100000
G001189965	G009914615	0.1504	0	642/100000
G001426225	G003248805	0.1504	0	642/100000
G008667865	G900555755	0.150453	0	641/100000
G002266425	G003446085	0.150507	0	640/100000
G000741175	G008673975	0.15056	0	639/100000
G000012685	G003612255	0.150614	0	638/100000
G010731535	G000735795	0.150614	0	638/100000
G000518285	G003013295	0.150668	0	637/100000
G001267925	G009914615	0.150721	0	636/100000
G001617355	G902168095	0.150775	0	635/100000
G000067205	G001525555	0.150829	0	634/100000
G001424025	G002362815	0.150883	0	633/100000
G900552765	G900556945	0.150992	0	631/100000
G001182895	G001898415	0.151046	0	630/100000
G004342425	G002297645	0.151046	0	630/100000
G000020945	G012842545	0.151101	0	629/100000
G000312345	G002339505	0.15121	0	627/100000
G000312565	G000296235	0.151264	0	626/100000
G002692105	G902525955	0.151374	0	624/100000
G000827005	G001484705	0.151429	0	623/100000
G001279695	G000719825	0.151594	0	620/100000
G000238395	G002297745	0.15165	0	619/100000
G000180175	G900538725	0.151705	0	618/100000
G001427825	G002362815	0.151705	0	618/100000
G000378865	G009691185	0.151816	0	616/100000
G000022305	G002281795	0.151872	0	615/100000
G001021935	G002991565	0.151984	0	613/100000
G000719335	G000719825	0.152208	0	609/100000
G000720455	G000719825	0.152208	0	609/100000
G000023405	G003241005	0.152547	0	603/100000
G900103375	G003476965	0.152661	0	601/100000
G001577345	G002403995	0.152718	0	600/100000
G000763385	G003241845	0.152775	0	599/100000
G000023065	G008015085	0.152833	0	598/100000
G001417815	G008673975	0.15289	0	597/100000
G000226215	G002415925	0.153005	0	595/100000
G001596795	G002297745	0.153121	0	593/100000
G001279695	G001484705	0.153294	0	590/100000
G000719335	G001484705	0.153411	0	588/100000
G900104755	G004799405	0.153469	0	587/100000
G000017265	G004297125	0.153528	0	586/100000
G000331735	G003612255	0.153586	0	585/100000
G000023225	G003542385	0.153645	0	584/100000
G000010605	G001484705	0.153704	0	583/100000
G000010605	G000719825	0.15388	0	580/100000
G000429085	G001484705	0.15388	0	580/100000
G000264315	G902168095	0.154118	0	576/100000
G001709315	G900538725	0.154118	0	576/100000
G000739995	G002281795	0.154237	0	574/100000
G000226215	G003497475	0.154357	0	572/100000
G002288385	G009691135	0.154537	0	569/100000
G000720455	G001484705	0.154718	0	566/100000
G000285595	G002342085	0.1549	0	563/100000
G000091565	G003507845	0.154961	0	562/100000
G000011465	G902521125	0.155022	0	561/100000
G001858025	G001672095	0.155084	0	560/100000
G002287885	G009691185	0.155084	0	560/100000
G000620485	G001898415	0.155206	0	558/100000
G000019945	G000878385	0.155268	0	557/100000
G000953825	G003524365	0.155268	0	557/100000
G001746425	G000719825	0.155329	0	556/100000
G001690525	G001723875	0.155391	0	555/100000
G001634865	G001626545	0.155453	0	554/100000
G001570425	G001475495	0.155577	0	552/100000
G001746425	G001484705	0.155577	0	552/100000
G001182895	G902168095	0.155639	0	551/100000
G000341145	G000340945	0.155702	0	550/100000
G000144605	G002362815	0.155889	0	547/100000
G001310795	G002281795	0.155952	0	546/100000
G000814675	G002297745	0.156015	0	545/100000
G011106855	G003476965	0.156141	0	543/100000
G003173715	G000878385	0.156267	0	541/100000
G902790255	G002393025	0.156267	0	541/100000
G001905365	G001484705	0.156458	0	538/100000
G900018785	G002991565	0.15665	0	535/100000
G000620485	G902168095	0.156714	0	534/100000
G001905365	G000719825	0.156714	0	534/100000
G900078695	G001525555	0.156714	0	534/100000
G000300995	G002337725	0.156778	0	533/100000
G001690495	G001723875	0.156778	0	533/100000
G001465295	G002297745	0.156843	0	532/100000
G001690535	G001723875	0.156907	0	531/100000
G000717745	G001484705	0.157102	0	528/100000
G000718095	G000719825	0.157102	0	528/100000
G001641285	G902168095	0.157102	0	528/100000
G001643095	G000878385	0.157102	0	528/100000
G009735685	G001484705	0.157167	0	527/100000
G000261485	G000421085	0.157428	0	523/100000
G001422605	G003507845	0.157559	0	521/100000
G000770645	G003132105	0.15789	0	516/100000
G000246925	G900538605	0.158024	0	514/100000
G000718475	G001570385	0.158224	0	511/100000
G000717345	G001484705	0.158359	0	509/100000
G000821105	G011742915	0.158359	0	509/100000
G001516045	G003132105	0.158359	0	509/100000
G001690435	G001723875	0.158494	0	507/100000
G001729485	G001484705	0.15863	0	505/100000
G001690355	G001723875	0.158698	0	504/100000
G001690255	G001723875	0.158902	0	501/100000
G002259685	G008673975	0.158902	0	501/100000
G000511135	G001570385	0.159247	0	496/100000
G000022305	G001724135	0.159316	0	495/100000
G000717345	G000719825	0.159455	0	493/100000
G000024865	G001570385	0.159664	0	490/100000
G001941825	G002434125	0.159734	0	489/100000
G012932365	G008673975	0.159734	0	489/100000
G000286415	G001525555	0.160016	0	485/100000
G000497425	G001484705	0.160016	0	485/100000
G000497425	G000719825	0.160087	0	484/100000
G000759475	G900538725	0.160087	0	484/100000
G000332135	G001672095	0.160158	0	483/100000
G000718095	G001484705	0.160158	0	483/100000
G000482805	G002384255	0.160372	0	480/100000
G000425625	G003476965	0.160443	0	479/100000
G000701445	G002362815	0.160443	0	479/100000
G000720305	G001484705	0.160443	0	479/100000
G001729485	G000719825	0.160443	0	479/100000
G000717025	G001484705	0.160515	0	478/100000
G001552515	G001570385	0.160659	0	476/100000
G000715975	G001570385	0.160731	0	475/100000
G000695235	G000719825	0.160876	0	473/100000
G000332215	G003249035	0.161021	0	471/100000
G000784965	G900538725	0.161021	0	471/100000
G001690515	G001723875	0.161094	0	470/100000
G000720305	G000719825	0.161241	0	468/100000
G001548015	G000878385	0.161241	0	468/100000
G001690385	G001723875	0.161388	0	466/100000
G000466985	G002362815	0.161684	0	462/100000
G001690425	G001723875	0.161684	0	462/100000
G000015005	G001475495	0.161832	0	460/100000
G001298675	G002281795	0.161832	0	460/100000
G003704105	G002362815	0.161832	0	460/100000
G000383815	G009691185	0.161907	0	459/100000
G003254475	G004297125	0.161982	0	458/100000
G001690585	G001723875	0.162057	0	457/100000
G000695235	G001484705	0.162208	0	455/100000
G000718635	G001484705	0.162283	0	454/100000
G002101845	G000735795	0.162283	0	454/100000
G000590475	G003476965	0.162435	0	452/100000
G000736415	G001486905	0.162587	0	450/100000
G000577555	G002339505	0.16274	0	448/100000
G000263355	G003524365	0.162817	0	447/100000
G000741165	G008673975	0.162817	0	447/100000
G003864455	G003864475	0.162817	0	447/100000
G000312105	G002476985	0.163203	0	442/100000
G000735105	G009360455	0.163203	0	442/100000
G001440405	G004799405	0.163515	0	438/100000
G000317435	G012034595	0.163593	0	437/100000
G004168035	G002384855	0.163672	0	436/100000
G000241265	G002435425	0.163751	0	435/100000
G001548015	G001476225	0.163751	0	435/100000
G000735605	G003248805	0.164148	0	430/100000
G003335355	G003241005	0.164228	0	429/100000
G001690195	G001723875	0.164388	0	427/100000
G001417755	G001570385	0.164469	0	426/100000
G001049335	G002869945	0.164956	0	420/100000
G001402795	G003249035	0.165038	0	419/100000
G002365325	G002726315	0.165038	0	419/100000
G000016565	G003476965	0.16512	0	418/100000
G000721075	G001570385	0.165284	0	416/100000
G001606005	G002476965	0.165284	0	416/100000
G001606005	G003522405	0.165367	0	415/100000
G003314535	G002347465	0.165367	0	415/100000
G000756665	G002337725	0.165533	0	413/100000
G900100495	G003476965	0.165616	0	412/100000
G003730275	G002362815	0.165783	0	410/100000
G001653075	G001570385	0.165867	0	409/100000
G000938305	G004799405	0.165951	0	408/100000
G000599985	G001690305	0.16612	0	406/100000
G000253295	G003987855	0.166717	0	399/100000
G001693385	G004799405	0.166717	0	399/100000
G008087055	G902612085	0.166717	0	399/100000
G000959245	G000818655	0.16689	0	397/100000
G001426485	G002476985	0.16689	0	397/100000
G008087055	G902594275	0.16689	0	397/100000
G000026405	G002386555	0.167238	0	393/100000
G900103005	G009881125	0.167238	0	393/100000
G900114705	G002434125	0.167325	0	392/100000
G012960515	G012269805	0.167413	0	391/100000
G900291465	G900550125	0.167413	0	391/100000
G000576425	G003241005	0.167589	0	389/100000
G000294575	G009691185	0.167677	0	388/100000
G001652485	G012839885	0.167766	0	387/100000
G000806415	G003476965	0.167855	0	386/100000
G000938975	G000719825	0.168033	0	384/100000
G000735135	G009360455	0.168123	0	383/100000
G000158915	G000719825	0.168213	0	382/100000
G000340435	G000735795	0.168213	0	382/100000
G001661495	G002297745	0.168303	0	381/100000
G000161775	G003516265	0.168393	0	380/100000
G000196615	G003507845	0.168393	0	380/100000
G001424265	G002281795	0.168393	0	380/100000
G000011705	G000818655	0.168574	0	378/100000
G000092385	G001484705	0.168574	0	378/100000
G000158915	G001484705	0.168757	0	376/100000
G000153465	G011055635	0.16894	0	374/100000
G000310185	G007713545	0.169124	0	372/100000
G001865575	G000818655	0.169124	0	372/100000
G011390385	G007116035	0.169217	0	371/100000
