TAXID	Tool	filtered	index	length_gs	name	precision_bp	precision_seq	rank	recall_bp	recall_seq	seq_counts_gs	total_length	total_seq_counts	tp_length	tp_seq_counts	sample_id
2017595	krepp v0.4.5 (99%)	True	4092	0	Sphingobium sp.	0.0	0.0	species			0	261	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1298868	krepp v0.4.5 (99%)	True	4093	0	Flavobacterium sp.	0.0	0.0	species			0	359	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1137780	krepp v0.4.5 (99%)	True	4094	0	Polaribacter porphyrae	0.0	0.0	species			0	335	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1156985	krepp v0.4.5 (99%)	True	4095	0	Epibacterium ulvae	0.0	0.0	species			0	4102	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
189381	krepp v0.4.5 (99%)	True	4096	0	Bacillus marisflavi	0.0	0.0	species			0	620	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
218672	krepp v0.4.5 (99%)	True	4097	0	Sulfitobacter delicatus	0.0	0.0	species			0	5278	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1853256	krepp v0.4.5 (99%)	True	4098	0	Shewanella sp.	0.0	0.0	species			0	5545	11	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
871652	krepp v0.4.5 (99%)	True	4099	0	Poseidonocella sedimentorum	0.0	0.0	species			0	790	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
270921	krepp v0.4.5 (99%)	True	4100	0	Gillisia mitskevichiae	0.0	0.0	species			0	287	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
77095	krepp v0.4.5 (99%)	True	4101	0	Prevotella bryantii	0.0	0.0	species			0	1118	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1891186	krepp v0.4.5 (99%)	True	4102	0	Vibrio aphrogenes	0.0	0.0	species			0	303	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
143813	krepp v0.4.5 (99%)	True	4103	0	Pseudomonas sp.	0.0	0.0	species			0	11691	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1398	krepp v0.4.5 (99%)	True	4104	0	Bacillus coagulans	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1407559	krepp v0.4.5 (99%)	True	4105	0	Glycomyces fuscus	0.0	0.0	species			0	540	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1880845	krepp v0.4.5 (99%)	True	4106	0	Vibrio sp.	0.0	0.0	species			0	1501	3	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1833892	krepp v0.4.5 (99%)	True	4107	0	Aeromonas sp.	0.0	0.0	species			0	404	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1739259	krepp v0.4.5 (99%)	True	4108	0	Staphylococcus sp.	0.0	0.0	species			0	1430	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2109730	krepp v0.4.5 (99%)	True	4109	0	Ensifer sp.	0.0	0.0	species			0	964	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
311400	krepp v0.4.5 (99%)	True	4110	0	Thermococcus kodakarensis	0.0	0.0	species			0	1282	3	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
632569	krepp v0.4.5 (99%)	True	4111	0	Saccharomonospora marina	0.0	0.0	species			0	501	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
436515	krepp v0.4.5 (99%)	True	4112	0	Variovorax boronicumulans	0.0	0.0	species			0	500	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
212	krepp v0.4.5 (99%)	True	4113	0	Helicobacter acinonychis	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
579484	krepp v0.4.5 (99%)	True	4114	0	Marinomonas sp.	0.0	0.0	species			0	592	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2026787	krepp v0.4.5 (99%)	True	4115	0	Rhodothermaceae bacterium	0.0	0.0	species			0	4009	3	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1499973	krepp v0.4.5 (99%)	True	4116	0	Escherichia marmotae	0.0	0.0	species			0	377	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1342794	krepp v0.4.5 (99%)	True	4117	0	Photobacterium sanctipauli	0.0	0.0	species			0	1066	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
533325	krepp v0.4.5 (99%)	True	4118	0	Winogradskyella arenosi	0.0	0.0	species			0	2424	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1977880	krepp v0.4.5 (99%)	True	4119	0	Acinetobacter sp.	0.0	0.0	species			0	299	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
213185	krepp v0.4.5 (99%)	True	4120	0	Methanotorris formicicus	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
881260	krepp v0.4.5 (99%)	True	4121	0	Enterobacter bugandensis	0.0	0.0	species			0	1951	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
156578	krepp v0.4.5 (99%)	True	4122	0	Alteromonadales bacterium	0.0	0.0	species			0	4418	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2054227	krepp v0.4.5 (99%)	True	4123	0	Sphingopyxis sp.	0.0	0.0	species			0	309	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2282739	krepp v0.4.5 (99%)	True	4124	0	Staphylococcus sp.	0.0	0.0	species			0	3251	5	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
983	krepp v0.4.5 (99%)	True	4125	0	Flavobacterium flevense	0.0	0.0	species			0	321	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1229152	krepp v0.4.5 (99%)	True	4126	0	Oceanobacillus chungangensis	0.0	0.0	species			0	1045	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1932366	krepp v0.4.5 (99%)	True	4127	0	Lysinibacillus sp.	0.0	0.0	species			0	1272	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1664069	krepp v0.4.5 (99%)	True	4128	0	Bacillus glycinifermentans	0.0	0.0	species			0	895	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1769779	krepp v0.4.5 (99%)	True	4129	0	Microbulbifer aggregans	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
300028	krepp v0.4.5 (99%)	True	4130	0	Rhodococcus triatomae	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2080416	krepp v0.4.5 (99%)	True	4131	0	Flavobacterium alvei	0.0	0.0	species			0	300	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1617904	krepp v0.4.5 (99%)	True	4132	0	Rhodococcus sp.	0.0	0.0	species			0	3625	5	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1974213	krepp v0.4.5 (99%)	True	4133	0	Prosthecochloris sp.	0.0	0.0	species			0	395	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
574650	krepp v0.4.5 (99%)	True	4134	0	Micrococcus terreus	0.0	0.0	species			0	15135	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1849167	krepp v0.4.5 (99%)	True	4135	0	Marinobacter sp.	0.0	0.0	species			0	1273	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
437670	krepp v0.4.5 (99%)	True	4136	0	Brucella sp.	0.0	0.0	species			0	2140	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
310769	krepp v0.4.5 (99%)	True	4137	0	Fervidobacterium changbaicum	0.0	0.0	species			0	1209	4	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1667172	krepp v0.4.5 (99%)	True	4138	0	Staphylococcus sp.	0.0	0.0	species			0	4763	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2056863	krepp v0.4.5 (99%)	True	4139	0	Acidovorax sp.	0.0	0.0	species			0	439	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
130049	krepp v0.4.5 (99%)	True	4140	0	Paenibacillus dendritiformis	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1522316	krepp v0.4.5 (99%)	True	4141	0	bacterium YEK0313	0.0	0.0	species			0	1666	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1029823	krepp v0.4.5 (99%)	True	4142	0	Acinetobacter sp.	0.0	0.0	species			0	675	3	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2135764	krepp v0.4.5 (99%)	True	4143	0	Flavobacterium sp.	0.0	0.0	species			0	2061	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1932669	krepp v0.4.5 (99%)	True	4144	0	Chryseobacterium sp.	0.0	0.0	species			0	236	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
331869	krepp v0.4.5 (99%)	True	4145	0	alpha proteobacterium	0.0	0.0	species			0	5714	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1610489	krepp v0.4.5 (99%)	True	4146	0	Corynebacterium pollutisoli	0.0	0.0	species			0	553	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1929267	krepp v0.4.5 (99%)	True	4147	0	Flavobacterium sp.	0.0	0.0	species			0	7834	6	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1530123	krepp v0.4.5 (99%)	True	4148	0	Acinetobacter seifertii	0.0	0.0	species			0	371	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1296	krepp v0.4.5 (99%)	True	4149	0	Staphylococcus sciuri	0.0	0.0	species			0	1041	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1461581	krepp v0.4.5 (99%)	True	4150	0	Pseudomonas saudimassiliensis	0.0	0.0	species			0	1396	3	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1961084	krepp v0.4.5 (99%)	True	4151	0	Prochlorococcus sp.	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1736605	krepp v0.4.5 (99%)	True	4152	0	Flavobacterium sp.	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1223514	krepp v0.4.5 (99%)	True	4153	0	Corynebacterium humireducens	0.0	0.0	species			0	533	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
47884	krepp v0.4.5 (99%)	True	4154	0	Pseudomonas taetrolens	0.0	0.0	species			0	692	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
313367	krepp v0.4.5 (99%)	True	4155	0	Jannaschia seosinensis	0.0	0.0	species			0	4667	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2058089	krepp v0.4.5 (99%)	True	4156	0	Psychromonas sp.	0.0	0.0	species			0	419	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1406	krepp v0.4.5 (99%)	True	4157	0	Paenibacillus polymyxa	0.0	0.0	species			0	2734	9	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2026	krepp v0.4.5 (99%)	True	4158	0	Thermoactinomyces vulgaris	0.0	0.0	species			0	435	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
318683	krepp v0.4.5 (99%)	True	4159	0	Gluconobacter albidus	0.0	0.0	species			0	1781	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
58352	krepp v0.4.5 (99%)	True	4160	0	Kitasatospora mediocidica	0.0	0.0	species			0	688	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
29378	krepp v0.4.5 (99%)	True	4161	0	Staphylococcus arlettae	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1977877	krepp v0.4.5 (99%)	True	4162	0	Acinetobacter sp.	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2058304	krepp v0.4.5 (99%)	True	4163	0	Shewanella sp.	0.0	0.0	species			0	1752	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1335	krepp v0.4.5 (99%)	True	4164	0	Streptococcus equinus	0.0	0.0	species			0	1388	3	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
84022	krepp v0.4.5 (99%)	True	4165	0	Clostridium aceticum	0.0	0.0	species			0	518	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1304	krepp v0.4.5 (99%)	True	4166	0	Streptococcus salivarius	0.0	0.0	species			0	17580	10	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
483937	krepp v0.4.5 (99%)	True	4167	0	Paenibacillus riograndensis	0.0	0.0	species			0	828	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2135472	krepp v0.4.5 (99%)	True	4168	0	Cohnella sp.	0.0	0.0	species			0	1257	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2136177	krepp v0.4.5 (99%)	True	4169	0	Oceaniglobus sp.	0.0	0.0	species			0	7716	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
45498	krepp v0.4.5 (99%)	True	4170	0	Helicobacter cholecystus	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2045206	krepp v0.4.5 (99%)	True	4171	0	Prosthecochloris sp.	0.0	0.0	species			0	552	3	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
518642	krepp v0.4.5 (99%)	True	4172	0	Streptomyces nanshensis	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1577900	krepp v0.4.5 (99%)	True	4173	0	Leisingera sp.	0.0	0.0	species			0	4850	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2104	krepp v0.4.5 (99%)	True	4174	0	Mycoplasma pneumoniae	0.0	0.0	species			0	665	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1144326	krepp v0.4.5 (99%)	True	4175	0	Pseudomonas sp.	0.0	0.0	species			0	251	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
202951	krepp v0.4.5 (99%)	True	4176	0	Acinetobacter bouvetii	0.0	0.0	species			0	646	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1173284	krepp v0.4.5 (99%)	True	4177	0	Pseudomonas sp.	0.0	0.0	species			0	306	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2135743	krepp v0.4.5 (99%)	True	4178	0	Bacillus sp.	0.0	0.0	species			0	766	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1661387	krepp v0.4.5 (99%)	True	4179	0	Micromonospora sp.	0.0	0.0	species			0	184	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
29382	krepp v0.4.5 (99%)	True	4180	0	Staphylococcus cohnii	0.0	0.0	species			0	7162	4	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1266064	krepp v0.4.5 (99%)	True	4181	0	Lysinibacillus manganicus	0.0	0.0	species			0	1536	3	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2292320	krepp v0.4.5 (99%)	True	4182	0	Collinsella sp.	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1703937	krepp v0.4.5 (99%)	True	4183	0	Streptomyces sp.	0.0	0.0	species			0	1068	3	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1121358	krepp v0.4.5 (99%)	True	4184	0	Corynebacterium doosanense	0.0	0.0	species			0	385	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1396858	krepp v0.4.5 (99%)	True	4185	0	Marinobacter sp.	0.0	0.0	species			0	4895	3	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2293033	krepp v0.4.5 (99%)	True	4186	0	Clostridium sp.	0.0	0.0	species			0	240	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1907408	krepp v0.4.5 (99%)	True	4187	0	Bosea sp.	0.0	0.0	species			0	1242	3	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
614649	krepp v0.4.5 (99%)	True	4188	0	Lysinibacillus acetophenoni	0.0	0.0	species			0	258	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1884475	krepp v0.4.5 (99%)	True	4189	0	Vibrio sp.	0.0	0.0	species			0	27325	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
196024	krepp v0.4.5 (99%)	True	4190	0	Aeromonas dhakensis	0.0	0.0	species			0	4592	5	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
47880	krepp v0.4.5 (99%)	True	4191	0	Pseudomonas fulva	0.0	0.0	species			0	241	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1305837	krepp v0.4.5 (99%)	True	4192	0	Streptomyces sp.	0.0	0.0	species			0	257	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1805474	krepp v0.4.5 (99%)	True	4193	0	Bacillus mediterraneensis	0.0	0.0	species			0	440	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1736218	krepp v0.4.5 (99%)	True	4194	0	Pedobacter sp.	0.0	0.0	species			0	1294	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1736459	krepp v0.4.5 (99%)	True	4195	0	Cellulomonas sp.	0.0	0.0	species			0	2265	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
202956	krepp v0.4.5 (99%)	True	4196	0	Acinetobacter towneri	0.0	0.0	species			0	1482	5	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1971364	krepp v0.4.5 (99%)	True	4197	0	Halomonas sp.	0.0	0.0	species			0	1303	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
859143	krepp v0.4.5 (99%)	True	4198	0	Bacillus kochii	0.0	0.0	species			0	251	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1492738	krepp v0.4.5 (99%)	True	4199	0	Flavobacterium seoulense	0.0	0.0	species			0	1811	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
418630	krepp v0.4.5 (99%)	True	4200	0	Rhodobacter megalophilus	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
909943	krepp v0.4.5 (99%)	True	4201	0	SAR116 cluster	0.0	0.0	species			0	1287	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1399	krepp v0.4.5 (99%)	True	4202	0	Bacillus firmus	0.0	0.0	species			0	673	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
946228	krepp v0.4.5 (99%)	True	4203	0	Aliidiomarina taiwanensis	0.0	0.0	species			0	453	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
178900	krepp v0.4.5 (99%)	True	4204	0	Acetobacter cerevisiae	0.0	0.0	species			0	2064	3	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1310639	krepp v0.4.5 (99%)	True	4205	0	Acinetobacter sp.	0.0	0.0	species			0	950	3	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
46224	krepp v0.4.5 (99%)	True	4206	0	Bacillus sporothermodurans	0.0	0.0	species			0	300	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2231648	krepp v0.4.5 (99%)	True	4207	0	Vibrio maerlii	0.0	0.0	species			0	6579	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1804758	krepp v0.4.5 (99%)	True	4208	0	Streptomyces sp.	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1859290	krepp v0.4.5 (99%)	True	4209	0	Corynebacterium sp.	0.0	0.0	species			0	1163	5	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2077099	krepp v0.4.5 (99%)	True	4210	0	Pseudoalteromonas sp.	0.0	0.0	species			0	5688	11	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1522310	krepp v0.4.5 (99%)	True	4211	0	Mobilicoccus massiliensis	0.0	0.0	species			0	1089	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1945892	krepp v0.4.5 (99%)	True	4212	0	Cytophagales bacterium	0.0	0.0	species			0	993	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1943631	krepp v0.4.5 (99%)	True	4213	0	Pseudomonas laurylsulfatovorans	0.0	0.0	species			0	488	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1380374	krepp v0.4.5 (99%)	True	4214	0	Staphylococcus sp.	0.0	0.0	species			0	2080	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1712676	krepp v0.4.5 (99%)	True	4215	0	Pseudomonas sp.	0.0	0.0	species			0	2159	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1912092	krepp v0.4.5 (99%)	True	4216	0	Nioella sediminis	0.0	0.0	species			0	1132	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1678001	krepp v0.4.5 (99%)	True	4217	0	Bacillus sp.	0.0	0.0	species			0	253	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1533	krepp v0.4.5 (99%)	True	4218	0	Clostridium fallax	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2086577	krepp v0.4.5 (99%)	True	4219	0	Lysinibacillus sp.	0.0	0.0	species			0	278	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
75985	krepp v0.4.5 (99%)	True	4220	0	Mannheimia haemolytica	0.0	0.0	species			0	396	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1736398	krepp v0.4.5 (99%)	True	4221	0	Paenibacillus sp.	0.0	0.0	species			0	660	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1157635	krepp v0.4.5 (99%)	True	4222	0	Streptomyces sp.	0.0	0.0	species			0	1431	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2135763	krepp v0.4.5 (99%)	True	4223	0	Flavobacterium sp.	0.0	0.0	species			0	251	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1822223	krepp v0.4.5 (99%)	True	4224	0	Erythrobacter sp.	0.0	0.0	species			0	743	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1795632	krepp v0.4.5 (99%)	True	4225	0	Thermodesulfatator autotrophicus	0.0	0.0	species			0	423	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1690815	krepp v0.4.5 (99%)	True	4226	0	Pseudonocardia sp.	0.0	0.0	species			0	891	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1902580	krepp v0.4.5 (99%)	True	4227	0	Macrococcus epidermidis	0.0	0.0	species			0	740	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1975676	krepp v0.4.5 (99%)	True	4228	0	Flavobacterium sp.	0.0	0.0	species			0	356	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
396013	krepp v0.4.5 (99%)	True	4229	0	Pseudooceanicola marinus	0.0	0.0	species			0	2222	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
291169	krepp v0.4.5 (99%)	True	4230	0	Methylophaga muralis	0.0	0.0	species			0	431	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
290112	krepp v0.4.5 (99%)	True	4231	0	Xenorhabdus szentirmaii	0.0	0.0	species			0	996	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1443941	krepp v0.4.5 (99%)	True	4232	0	Acinetobacter gandensis	0.0	0.0	species			0	299	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1898749	krepp v0.4.5 (99%)	True	4233	0	Candidatus Nitrosomarinus	0.0	0.0	species			0	4254	3	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1911682	krepp v0.4.5 (99%)	True	4234	0	Colwellia agarivorans	0.0	0.0	species			0	2060	3	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
315405	krepp v0.4.5 (99%)	True	4235	0	Streptococcus gallolyticus	0.0	0.0	species			0	570	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2170734	krepp v0.4.5 (99%)	True	4236	0	Pseudomonas sp.	0.0	0.0	species			0	668	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
419257	krepp v0.4.5 (99%)	True	4237	0	Yersinia massiliensis	0.0	0.0	species			0	300	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
252514	krepp v0.4.5 (99%)	True	4238	0	Microbulbifer thermotolerans	0.0	0.0	species			0	2490	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2497481	krepp v0.4.5 (99%)	True	4239	0	Flavobacterium sp.	0.0	0.0	species			0	2677	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2283143	krepp v0.4.5 (99%)	True	4240	0	Prosthecochloris sp.	0.0	0.0	species			0	290	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1723760	krepp v0.4.5 (99%)	True	4241	0	Pseudoalteromonas sp.	0.0	0.0	species			0	869	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1119533	krepp v0.4.5 (99%)	True	4242	0	Marinobacter sp.	0.0	0.0	species			0	639	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1172190	krepp v0.4.5 (99%)	True	4243	0	Sulfurimonas hongkongensis	0.0	0.0	species			0	287	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
794903	krepp v0.4.5 (99%)	True	4244	0	Opitutaceae bacterium	0.0	0.0	species			0	741	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
195248	krepp v0.4.5 (99%)	True	4245	0	Synechococcus sp.	0.0	0.0	species			0	2807	7	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1632864	krepp v0.4.5 (99%)	True	4246	0	Planctomyces sp.	0.0	0.0	species			0	1849	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
35756	krepp v0.4.5 (99%)	True	4247	0	Corynebacterium pilosum	0.0	0.0	species			0	150	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1839762	krepp v0.4.5 (99%)	True	4248	0	Streptomyces sp.	0.0	0.0	species			0	585	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
247333	krepp v0.4.5 (99%)	True	4249	0	Serinicoccus marinus	0.0	0.0	species			0	2733	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
2027919	krepp v0.4.5 (99%)	True	4250	0	Enterobacter cloacae	0.0	0.0	species			0	606	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
387094	krepp v0.4.5 (99%)	True	4251	0	Flavobacterium hercynium	0.0	0.0	species			0	423	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
388401	krepp v0.4.5 (99%)	True	4252	0	Rhodobacteraceae bacterium	0.0	0.0	species			0	25424	7	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
93218	krepp v0.4.5 (99%)	True	4253	0	Pandoraea apista	0.0	0.0	species			0	1499	2	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1905730	krepp v0.4.5 (99%)	True	4254	0	Pectobacterium parmentieri	0.0	0.0	species			0	271	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
1712678	krepp v0.4.5 (99%)	True	4255	0	Pseudomonas sp.	0.0	0.0	species			0	315	1	0	0	marmgCAMI2_short_read_pooled_gold_standard_assembly
