TAXID	Tool	filtered	index	length_gs	name	precision_bp	precision_seq	rank	recall_bp	recall_seq	seq_counts_gs	total_length	total_seq_counts	tp_length	tp_seq_counts	sample_id
816	krepp-minLCA-dup v0.4.2	False	93	20591498	Bacteroides	0.9674016063805021	0.9855072463768116	genus	0.951720316802595	0.875	544	20257716	483	19597347	476	strmgCAMI2_short_read_pooled_gold_standard_assembly
1350	krepp-minLCA-dup v0.4.2	False	94	67260662	Enterococcus	0.999534946631908	0.9993290841999329	genus	0.9386039049095294	0.8538263112639725	3489	63160493	2981	63131120	2979	strmgCAMI2_short_read_pooled_gold_standard_assembly
375288	krepp-minLCA-dup v0.4.2	False	95	12053163	Parabacteroides	0.9620426842739389	0.8152866242038217	genus	0.9303015316394543	0.920863309352518	139	11655487	157	11213076	128	strmgCAMI2_short_read_pooled_gold_standard_assembly
544	krepp-minLCA-dup v0.4.2	False	96	15780530	Citrobacter	0.9948874398190637	0.9789473684210527	genus	0.673629783030101	0.5923566878980892	314	10684862	190	10630235	186	strmgCAMI2_short_read_pooled_gold_standard_assembly
613	krepp-minLCA-dup v0.4.2	True	97	0	Serratia	0.0	0.0	genus			0	46953	31	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
590	krepp-minLCA-dup v0.4.2	True	98	0	Salmonella	0.0	0.0	genus			0	1932718	57	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
620	krepp-minLCA-dup v0.4.2	True	99	0	Shigella	0.0	0.0	genus			0	2695154	70	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1380	krepp-minLCA-dup v0.4.2	True	100	0	Atopobium	0.0	0.0	genus			0	80295	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
908284	krepp-minLCA-dup v0.4.2	True	101	0	Necropsobacter	0.0	0.0	genus			0	1911	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
36862	krepp-minLCA-dup v0.4.2	True	102	0	Ideonella	0.0	0.0	genus			0	3341	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
579	krepp-minLCA-dup v0.4.2	True	103	0	Kluyvera	0.0	0.0	genus			0	2387	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
838	krepp-minLCA-dup v0.4.2	True	104	0	Prevotella	0.0	0.0	genus			0	52101	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
482	krepp-minLCA-dup v0.4.2	True	105	0	Neisseria	0.0	0.0	genus			0	5701	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
22	krepp-minLCA-dup v0.4.2	True	106	0	Shewanella	0.0	0.0	genus			0	2646	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
662	krepp-minLCA-dup v0.4.2	True	107	0	Vibrio	0.0	0.0	genus			0	12548	6	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
286	krepp-minLCA-dup v0.4.2	True	108	0	Pseudomonas	0.0	0.0	genus			0	1825	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
629	krepp-minLCA-dup v0.4.2	True	109	0	Yersinia	0.0	0.0	genus			0	32527	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1870884	krepp-minLCA-dup v0.4.2	True	110	0	Clostridioides	0.0	0.0	genus			0	3120	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
106589	krepp-minLCA-dup v0.4.2	True	111	0	Cupriavidus	0.0	0.0	genus			0	1217	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
517	krepp-minLCA-dup v0.4.2	True	112	0	Bordetella	0.0	0.0	genus			0	4188	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
810	krepp-minLCA-dup v0.4.2	True	113	0	Chlamydia	0.0	0.0	genus			0	5191	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1883	krepp-minLCA-dup v0.4.2	True	114	0	Streptomyces	0.0	0.0	genus			0	7824	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
262	krepp-minLCA-dup v0.4.2	True	115	0	Francisella	0.0	0.0	genus			0	2002	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1649279	krepp-minLCA-dup v0.4.2	True	116	0	Epibacterium	0.0	0.0	genus			0	1508	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1485	krepp-minLCA-dup v0.4.2	True	117	0	Clostridium	0.0	0.0	genus			0	28239	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
583	krepp-minLCA-dup v0.4.2	True	118	0	Proteus	0.0	0.0	genus			0	100062	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
160674	krepp-minLCA-dup v0.4.2	True	119	0	Raoultella	0.0	0.0	genus			0	21142	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
469	krepp-minLCA-dup v0.4.2	True	120	0	Acinetobacter	0.0	0.0	genus			0	14383	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1678	krepp-minLCA-dup v0.4.2	True	121	0	Bifidobacterium	0.0	0.0	genus			0	5398	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1637	krepp-minLCA-dup v0.4.2	True	122	0	Listeria	0.0	0.0	genus			0	5457	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
165696	krepp-minLCA-dup v0.4.2	True	123	0	Novosphingobium	0.0	0.0	genus			0	3750	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
28250	krepp-minLCA-dup v0.4.2	True	124	0	Ornithobacterium	0.0	0.0	genus			0	1414	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
165812	krepp-minLCA-dup v0.4.2	True	125	0	Sporanaerobacter	0.0	0.0	genus			0	6618	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
283168	krepp-minLCA-dup v0.4.2	True	126	0	Odoribacter	0.0	0.0	genus			0	6154	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
83654	krepp-minLCA-dup v0.4.2	True	127	0	Leclercia	0.0	0.0	genus			0	26495	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
182709	krepp-minLCA-dup v0.4.2	True	128	0	Oceanobacillus	0.0	0.0	genus			0	11720	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1330546	krepp-minLCA-dup v0.4.2	True	129	0	Pluralibacter	0.0	0.0	genus			0	19609	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
574697	krepp-minLCA-dup v0.4.2	True	130	0	Butyricimonas	0.0	0.0	genus			0	168735	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
338	krepp-minLCA-dup v0.4.2	True	131	0	Xanthomonas	0.0	0.0	genus			0	6195	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1924110	krepp-minLCA-dup v0.4.2	True	132	0	Massiliomicrobiota	0.0	0.0	genus			0	3078	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
413496	krepp-minLCA-dup v0.4.2	True	133	0	Cronobacter	0.0	0.0	genus			0	1862	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
239759	krepp-minLCA-dup v0.4.2	True	134	0	Alistipes	0.0	0.0	genus			0	8600	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
335927	krepp-minLCA-dup v0.4.2	True	135	0	Thalassobius	0.0	0.0	genus			0	1996	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
724	krepp-minLCA-dup v0.4.2	True	136	0	Haemophilus	0.0	0.0	genus			0	4263	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1193503	krepp-minLCA-dup v0.4.2	True	137	0	Gilliamella	0.0	0.0	genus			0	1485	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
32008	krepp-minLCA-dup v0.4.2	True	138	0	Burkholderia	0.0	0.0	genus			0	1051	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
44260	krepp-minLCA-dup v0.4.2	True	139	0	Moorella	0.0	0.0	genus			0	1028	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
12916	krepp-minLCA-dup v0.4.2	True	140	0	Acidovorax	0.0	0.0	genus			0	64374	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1313	krepp-minLCA-dup v0.4.2	False	141	354630258	Streptococcus pneumoniae	0.9954515056587568	0.9955015744489428	species	0.9995784257078255	0.9951818065013491	15566	356100476	15561	354480755	15491	strmgCAMI2_short_read_pooled_gold_standard_assembly
548	krepp-minLCA-dup v0.4.2	False	142	5120124	Klebsiella aerogenes	0.9883737302236467	0.8	species	0.999465833249351	0.9090909090909091	22	5177585	25	5117389	20	strmgCAMI2_short_read_pooled_gold_standard_assembly
1598	krepp-minLCA-dup v0.4.2	False	143	2092134	Lactobacillus reuteri	1.0	1.0	species	0.9973825768330327	0.99	100	2086658	99	2086658	99	strmgCAMI2_short_read_pooled_gold_standard_assembly
1351	krepp-minLCA-dup v0.4.2	False	144	2999760	Enterococcus faecalis	0.949077329134878	0.7843137254901961	species	0.996726404779049	0.9302325581395349	43	3150365	51	2989940	40	strmgCAMI2_short_read_pooled_gold_standard_assembly
1280	krepp-minLCA-dup v0.4.2	False	145	58700669	Staphylococcus aureus	0.9998770975112862	0.9919839679358717	species	0.9956557735313034	0.8375634517766497	591	58452844	499	58445660	495	strmgCAMI2_short_read_pooled_gold_standard_assembly
573	krepp-minLCA-dup v0.4.2	False	146	260264530	Klebsiella pneumoniae	0.9818239008744828	0.9149828440716736	species	0.9847536658183887	0.757336699274219	3169	261041160	2623	256296450	2400	strmgCAMI2_short_read_pooled_gold_standard_assembly
562	krepp-minLCA-dup v0.4.2	False	147	500886313	Escherichia coli	0.9896188250374081	0.9885560892907601	species	0.9692934252727325	0.7995657639126957	8751	490598802	7078	485505810	6997	strmgCAMI2_short_read_pooled_gold_standard_assembly
508451	krepp-minLCA-dup v0.4.2	False	148	1964616	Lactobacillus taiwanensis	1.0	1.0	species	0.9429837688382869	0.6451612903225806	31	1852601	20	1852601	20	strmgCAMI2_short_read_pooled_gold_standard_assembly
97137	krepp-minLCA-dup v0.4.2	False	149	4078664	Lactobacillus sp.	1.0	1.0	species	0.8992371031298484	0.8367346938775511	49	3667686	41	3667686	41	strmgCAMI2_short_read_pooled_gold_standard_assembly
671267	krepp-minLCA-dup v0.4.2	False	150	16103610	Bacteroides sartorii	1.0	1.0	species	0.8923234603918003	0.712468193384224	393	14369629	280	14369629	280	strmgCAMI2_short_read_pooled_gold_standard_assembly
1352	krepp-minLCA-dup v0.4.2	False	151	64260902	Enterococcus faecium	1.0	1.0	species	0.8719551119901803	0.692106790481718	3446	56032622	2385	56032622	2385	strmgCAMI2_short_read_pooled_gold_standard_assembly
68892	krepp-minLCA-dup v0.4.2	False	152	1689680	Streptococcus infantis	1.0	1.0	species	0.8406420150561053	0.6153846153846154	13	1420416	8	1420416	8	strmgCAMI2_short_read_pooled_gold_standard_assembly
257758	krepp-minLCA-dup v0.4.2	False	153	6659352	Streptococcus pseudopneumoniae	0.9176327269409366	0.9261992619926199	species	0.8381716419255206	0.8175895765472313	307	6082695	271	5581680	251	strmgCAMI2_short_read_pooled_gold_standard_assembly
1363	krepp-minLCA-dup v0.4.2	False	154	2251851	Lactococcus garvieae	1.0	1.0	species	0.78595786310906	0.75	72	1769860	54	1769860	54	strmgCAMI2_short_read_pooled_gold_standard_assembly
823	krepp-minLCA-dup v0.4.2	False	155	5248865	Parabacteroides distasonis	0.9989300720440762	0.9655172413793104	species	0.7296436467693492	0.6511627906976745	43	3833903	29	3829801	28	strmgCAMI2_short_read_pooled_gold_standard_assembly
1235803	krepp-minLCA-dup v0.4.2	False	156	6804298	Parabacteroides sp.	1.0	1.0	species	0.3334063264130995	0.21875	96	2268596	21	2268596	21	strmgCAMI2_short_read_pooled_gold_standard_assembly
28037	krepp-minLCA-dup v0.4.2	True	157	2134590	Streptococcus mitis	0.9898125067735992	0.875	species	0.05134288083425857	0.07777777777777778	90	110724	8	109596	7	strmgCAMI2_short_read_pooled_gold_standard_assembly
1639133	krepp-minLCA-dup v0.4.2	True	158	15780530	Citrobacter portucalensis	1.0	1.0	species	0.00044345785597822127	0.0031847133757961785	314	6998	1	6998	1	strmgCAMI2_short_read_pooled_gold_standard_assembly
550	krepp-minLCA-dup v0.4.2	True	159	4595527	Enterobacter cloacae	0.0	0.0	species	0.0	0.0	42	38481	6	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
481743	krepp-minLCA-dup v0.4.2	True	160	7206672	Paenibacillus sp.			species	0.0	0.0	26	0	0	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
615	krepp-minLCA-dup v0.4.2	True	161	0	Serratia marcescens	0.0	0.0	species			0	46953	31	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
328812	krepp-minLCA-dup v0.4.2	False	162	0	Parabacteroides goldsteinii	0.0	0.0	species			0	4555083	74	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
28901	krepp-minLCA-dup v0.4.2	False	163	0	Salmonella enterica	0.0	0.0	species			0	1932718	57	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
821	krepp-minLCA-dup v0.4.2	True	164	0	Bacteroides vulgatus	0.0	0.0	species			0	233696	11	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
546	krepp-minLCA-dup v0.4.2	False	165	0	Citrobacter freundii	0.0	0.0	species			0	9498966	157	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
624	krepp-minLCA-dup v0.4.2	True	166	0	Shigella sonnei	0.0	0.0	species			0	1003499	39	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1381	krepp-minLCA-dup v0.4.2	True	167	0	Atopobium minutum	0.0	0.0	species			0	80295	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
817	krepp-minLCA-dup v0.4.2	True	168	0	Bacteroides fragilis	0.0	0.0	species			0	67295	12	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1715072	krepp-minLCA-dup v0.4.2	True	169	0	Enterococcus sp.	0.0	0.0	species			0	226751	12	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
818	krepp-minLCA-dup v0.4.2	True	170	0	Bacteroides thetaiotaomicron	0.0	0.0	species			0	131554	12	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1463165	krepp-minLCA-dup v0.4.2	True	171	0	Klebsiella quasipneumoniae	0.0	0.0	species			0	15791	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
151781	krepp-minLCA-dup v0.4.2	True	172	0	Lactobacillus intestinalis	0.0	0.0	species			0	400020	6	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
820	krepp-minLCA-dup v0.4.2	True	173	0	Bacteroides uniformis	0.0	0.0	species			0	126055	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
469589	krepp-minLCA-dup v0.4.2	True	174	0	Bacteroides sp.	0.0	0.0	species			0	600156	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
621	krepp-minLCA-dup v0.4.2	False	175	0	Shigella boydii	0.0	0.0	species			0	1626478	24	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1282	krepp-minLCA-dup v0.4.2	True	176	0	Staphylococcus epidermidis	0.0	0.0	species			0	7681	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1739425	krepp-minLCA-dup v0.4.2	True	177	0	Enterococcus sp.	0.0	0.0	species			0	696314	11	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
908285	krepp-minLCA-dup v0.4.2	True	178	0	Necropsobacter rosorum	0.0	0.0	species			0	1911	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2293120	krepp-minLCA-dup v0.4.2	True	179	0	Parabacteroides sp.	0.0	0.0	species			0	35313	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
28116	krepp-minLCA-dup v0.4.2	True	180	0	Bacteroides ovatus	0.0	0.0	species			0	24214	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1739273	krepp-minLCA-dup v0.4.2	True	181	0	Enterococcus sp.	0.0	0.0	species			0	25895	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1940789	krepp-minLCA-dup v0.4.2	True	182	0	Lactococcus petauri	0.0	0.0	species			0	222838	6	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
33959	krepp-minLCA-dup v0.4.2	True	183	0	Lactobacillus johnsonii	0.0	0.0	species			0	88697	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
71452	krepp-minLCA-dup v0.4.2	True	184	0	Enterococcus raffinosus	0.0	0.0	species			0	9658	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2320086	krepp-minLCA-dup v0.4.2	True	185	0	Parabacteroides sp.	0.0	0.0	species			0	404713	6	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1307	krepp-minLCA-dup v0.4.2	True	186	0	Streptococcus suis	0.0	0.0	species			0	4715	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1715147	krepp-minLCA-dup v0.4.2	True	187	0	Enterococcus sp.	0.0	0.0	species			0	25170	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1212820	krepp-minLCA-dup v0.4.2	True	188	0	Citrobacter sp.	0.0	0.0	species			0	105336	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1739258	krepp-minLCA-dup v0.4.2	True	189	0	Enterococcus sp.	0.0	0.0	species			0	52843	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
47678	krepp-minLCA-dup v0.4.2	True	190	0	Bacteroides caccae	0.0	0.0	species			0	370287	8	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1739313	krepp-minLCA-dup v0.4.2	True	191	0	Enterococcus sp.	0.0	0.0	species			0	346254	12	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2250596	krepp-minLCA-dup v0.4.2	True	192	0	Streptococcus sp.	0.0	0.0	species			0	1192058	43	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1547922	krepp-minLCA-dup v0.4.2	True	193	0	Ideonella sakaiensis	0.0	0.0	species			0	3341	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
571	krepp-minLCA-dup v0.4.2	True	194	0	Klebsiella oxytoca	0.0	0.0	species			0	641695	10	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2066051	krepp-minLCA-dup v0.4.2	True	195	0	Enterobacteriaceae bacterium	0.0	0.0	species			0	85129	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
623	krepp-minLCA-dup v0.4.2	True	196	0	Shigella flexneri	0.0	0.0	species			0	25746	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1401	krepp-minLCA-dup v0.4.2	False	197	0	Paenibacillus lautus	0.0	0.0	species			0	7153471	21	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
386414	krepp-minLCA-dup v0.4.2	True	198	0	Prevotella timonensis	0.0	0.0	species			0	2121	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
67827	krepp-minLCA-dup v0.4.2	True	199	0	Citrobacter werkmanii	0.0	0.0	species			0	46047	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
310297	krepp-minLCA-dup v0.4.2	True	200	0	Bacteroides plebeius	0.0	0.0	species			0	5841	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
485	krepp-minLCA-dup v0.4.2	True	201	0	Neisseria gonorrhoeae	0.0	0.0	species			0	5701	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
332186	krepp-minLCA-dup v0.4.2	True	202	0	Shewanella xiamenensis	0.0	0.0	species			0	2646	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1686378	krepp-minLCA-dup v0.4.2	True	203	0	Citrobacter sp.	0.0	0.0	species			0	440013	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1739297	krepp-minLCA-dup v0.4.2	True	204	0	Enterococcus sp.	0.0	0.0	species			0	60024	11	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
158836	krepp-minLCA-dup v0.4.2	False	205	0	Enterobacter hormaechei	0.0	0.0	species			0	5059649	60	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1715038	krepp-minLCA-dup v0.4.2	True	206	0	Enterococcus sp.	0.0	0.0	species			0	344027	20	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
666	krepp-minLCA-dup v0.4.2	True	207	0	Vibrio cholerae	0.0	0.0	species			0	10077	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
244366	krepp-minLCA-dup v0.4.2	True	208	0	Klebsiella variicola	0.0	0.0	species			0	193202	13	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
754332	krepp-minLCA-dup v0.4.2	True	209	0	Escherichia sp.	0.0	0.0	species			0	183761	5	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
53408	krepp-minLCA-dup v0.4.2	True	210	0	Pseudomonas citronellolis	0.0	0.0	species			0	1825	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1739320	krepp-minLCA-dup v0.4.2	True	211	0	Enterococcus sp.	0.0	0.0	species			0	182085	9	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1796613	krepp-minLCA-dup v0.4.2	True	212	0	Bacteroides caecimuris	0.0	0.0	species			0	126541	6	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1715073	krepp-minLCA-dup v0.4.2	True	213	0	Enterococcus sp.	0.0	0.0	species			0	9577	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
29486	krepp-minLCA-dup v0.4.2	True	214	0	Yersinia ruckeri	0.0	0.0	species			0	4350	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2293122	krepp-minLCA-dup v0.4.2	True	215	0	Parabacteroides sp.	0.0	0.0	species			0	80273	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1329838	krepp-minLCA-dup v0.4.2	True	216	0	Enterobacter sp.	0.0	0.0	species			0	54160	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1134687	krepp-minLCA-dup v0.4.2	True	217	0	Klebsiella michiganensis	0.0	0.0	species			0	193680	9	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1496	krepp-minLCA-dup v0.4.2	True	218	0	Clostridioides difficile	0.0	0.0	species			0	3120	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
291645	krepp-minLCA-dup v0.4.2	True	219	0	Bacteroides nordii	0.0	0.0	species			0	25508	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2080669	krepp-minLCA-dup v0.4.2	True	220	0	Citrobacter freundii	0.0	0.0	species			0	3521	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
164546	krepp-minLCA-dup v0.4.2	True	221	0	Cupriavidus taiwanensis	0.0	0.0	species			0	1217	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
564	krepp-minLCA-dup v0.4.2	True	222	0	Escherichia fergusonii	0.0	0.0	species			0	6054	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2093900	krepp-minLCA-dup v0.4.2	True	223	0	Escherichia sp.	0.0	0.0	species			0	1537	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2486473	krepp-minLCA-dup v0.4.2	True	224	0	Muribaculaceae bacterium	0.0	0.0	species			0	1290	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1715144	krepp-minLCA-dup v0.4.2	True	225	0	Enterococcus sp.	0.0	0.0	species			0	206960	7	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
46506	krepp-minLCA-dup v0.4.2	True	226	0	Bacteroides stercoris	0.0	0.0	species			0	8462	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
357276	krepp-minLCA-dup v0.4.2	True	227	0	Bacteroides dorei	0.0	0.0	species			0	8096	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2080752	krepp-minLCA-dup v0.4.2	True	228	0	Citrobacter freundii	0.0	0.0	species			0	65137	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
35814	krepp-minLCA-dup v0.4.2	True	229	0	Bordetella holmesii	0.0	0.0	species			0	4188	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
672	krepp-minLCA-dup v0.4.2	True	230	0	Vibrio vulnificus	0.0	0.0	species			0	2471	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082621	krepp-minLCA-dup v0.4.2	False	231	0	Escherichia sp.	0.0	0.0	species			0	2326241	12	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
83554	krepp-minLCA-dup v0.4.2	True	232	0	Chlamydia psittaci	0.0	0.0	species			0	3780	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1559982	krepp-minLCA-dup v0.4.2	True	233	0	Streptomyces sp.	0.0	0.0	species			0	4011	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1714265	krepp-minLCA-dup v0.4.2	True	234	0	Klebsiella sp.	0.0	0.0	species			0	394285	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1779184	krepp-minLCA-dup v0.4.2	True	235	0	Citrobacter sp.	0.0	0.0	species			0	380904	7	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
263	krepp-minLCA-dup v0.4.2	True	236	0	Francisella tularensis	0.0	0.0	species			0	2002	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1353	krepp-minLCA-dup v0.4.2	True	237	0	Enterococcus gallinarum	0.0	0.0	species			0	9065	6	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
338188	krepp-minLCA-dup v0.4.2	True	238	0	Bacteroides finegoldii	0.0	0.0	species			0	39345	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
630	krepp-minLCA-dup v0.4.2	True	239	0	Yersinia enterocolitica	0.0	0.0	species			0	28177	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
397291	krepp-minLCA-dup v0.4.2	True	240	0	Lachnospiraceae bacterium	0.0	0.0	species			0	1101	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
197614	krepp-minLCA-dup v0.4.2	True	241	0	Streptococcus pasteurianus	0.0	0.0	species			0	2625	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
928856	krepp-minLCA-dup v0.4.2	True	242	0	Epibacterium multivorans	0.0	0.0	species			0	1508	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1542	krepp-minLCA-dup v0.4.2	True	243	0	Clostridium novyi	0.0	0.0	species			0	28239	1	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
584	krepp-minLCA-dup v0.4.2	True	244	0	Proteus mirabilis	0.0	0.0	species			0	99053	4	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
54291	krepp-minLCA-dup v0.4.2	True	245	0	Raoultella ornithinolytica	0.0	0.0	species			0	21142	3	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
2082632	krepp-minLCA-dup v0.4.2	True	246	0	Escherichia sp.	0.0	0.0	species			0	362828	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
470	krepp-minLCA-dup v0.4.2	True	247	0	Acinetobacter baumannii	0.0	0.0	species			0	4704	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
1499973	krepp-minLCA-dup v0.4.2	True	248	0	Escherichia marmotae	0.0	0.0	species			0	20290	2	0	0	strmgCAMI2_short_read_pooled_gold_standard_assembly
