SequenceName	ClusterNumber
G001803285	-1
G001803315	-1
G002298665	-1
G000019965	-1
G003054705	-1
G000972765	-1
G000438015	-1
G900547065	-1
G000025905	-1
G003185655	-1
G902569115	-1
G000383715	-1
G000385295	-1
G902552915	-1
G902631675	-1
G011327785	-1
G000817245	-1
G000953475	-1
G000173075	-1
G009885995	-1
G002698785	-1
G002726915	-1
G003232855	-1
G004295085	-1
G008501825	-1
G002705055	-1
G008636105	-1
G001830285	-1
G003551645	-1
G001303695	-1
G007752535	-1
G009886015	-1
G003669585	-1
G001805565	-1
G001805855	-1
G001804445	-1
G001806075	-1
G001806055	-1
G003499645	-1
G001805775	-1
G003598025	-1
G001800425	-1
G001799565	-1
G001799915	-1
G001871115	-1
G000980735	-1
G000980745	-1
G001303785	-1
G001304255	-1
G002245415	-1
G011049385	-1
G000447245	-1
G001775405	-1
G001304155	-1
G011772335	-1
G011053365	-1
G013000925	-1
G007121435	-1
G002737375	-1
G902825965	-1
G003223455	-1
G001802045	-1
G002923375	-1
G002714465	-1
G002727195	-1
G002693325	-1
G002719115	-1
G009841115	-1
G012960645	-1
G900142505	-1
G000146505	16
G000024665	16
G900129735	-1
G002011685	-1
G001872685	-1
G003818285	-1
G003236095	-1
G012031025	-1
G000737325	-1
G002070115	-1
G002295565	-1
G002387735	-1
G001803535	-1
G001804915	-1
G000375745	-1
G011088105	-1
G001805245	-1
G002897775	-1
G000714715	-1
G001541255	-1
G002011745	-1
G002897935	-1
G000020985	-1
G000423865	-1
G003158615	-1
G001788475	-1
G003222385	-1
G008363385	-1
G000687145	-1
G003388555	-1
G009844385	-1
G003231035	-1
G001618865	-1
G001724025	-1
G902826465	-1
G000226295	-1
G001798485	-1
G001806225	-1
G000472285	-1
G001278055	-1
G001873675	-1
G002771815	-1
G001797845	-1
G001798915	-1
G003139775	-1
G000384815	-1
G000422525	-1
G900155525	-1
G002159665	-1
G000010665	-1
G000526455	-1
G000245055	-1
G000422205	-1
G000422245	-1
G000711735	-1
G000422565	-1
G900188225	-1
G000420485	-1
G001548275	-1
G011364275	-1
G000215975	-1
G000746255	-1
G000186885	-1
G000621145	-1
G010646885	-1
G900143695	-1
G000025945	-1
G000018405	-1
G011390465	-1
G002753105	-1
G011328735	-1
G001468845	-1
G001468865	-1
G000512735	-1
G000702425	-1
G000763135	-1
G000762875	-1
G000568815	-1
G000743525	-1
G000705255	-1
G002019815	-1
G012978615	-1
G000736415	-1
G006864365	-1
G004323845	-1
G000284235	-1
G006212005	-1
G002733885	-1
G001627685	-1
G000213335	-1
G000213355	-1
G001627955	-1
G001768805	-1
G000219355	-1
G009690945	-1
G004210275	-1
G000746585	-1
G000970895	-1
G001897445	-1
G003932735	-1
G008189685	-1
G000632985	-1
G001752665	-1
G902525415	-1
G902615335	-1
G902547955	-1
G000299115	-1
G902529795	-1
G004321805	-1
G902521155	-1
G902613325	-1
G902621175	-1
G902621295	-1
G000376085	-1
G902634045	-1
G002688585	-1
G902590485	-1
G000421325	-1
G000432275	-1
G900551585	-1
G902778645	-1
G002401195	-1
G009926935	-1
G000238815	-1
G902518965	-1
G902622515	-1
G902625725	-1
G000024465	-1
G000300235	-1
G000312425	-1
G007992495	-1
G003280605	-1
G000299935	-1
G009908425	-1
G900172325	-1
G002740695	-1
G005849285	-1
G000374145	-1
G002402005	-1
G000379325	-1
G003665155	-1
G001871925	-1
G001895085	-1
G001308895	-1
G001418795	-1
G001559335	-1
G001705695	-1
G001705805	-1
G001705725	-1
G002167745	-1
G008014345	-1
G005881635	-1
G005881895	-1
G003242425	-1
G008012255	-1
G001785035	-1
G002355415	-1
G001304215	-1
G002420765	-1
G010025385	-1
G001576965	-1
G002006795	-1
G001888055	-1
G002238665	-1
G009841635	-1
G009840545	-1
G000531125	-1
G001051235	-1
G000372785	-1
G002007405	-1
G900141795	-1
G003399765	-1
G009184365	-1
G902612245	-1
G003133625	-1
G003724235	-1
G900620265	-1
G000204585	-1
G000241145	-1
G001316125	-1
G001316005	-1
G000020905	-1
G000513855	-1
G000495695	-1
G000189555	-1
G000189575	-1
G000364745	-1
G000022485	-1
G000022405	-1
G001629155	-1
G001629245	-1
G002506425	-1
G006954425	-1
G000800805	-1
G009777615	-1
G002506905	-1
G000337275	-1
G000337755	-1
G000217715	-1
G000455345	-1
G000230715	-1
G000337475	-1
G000009185	-1
G000237865	-1
G001564205	-1
G000015825	-1
G000691865	-1
G000328665	-1
G001896725	-1
G000013725	-1
G000025865	-1
G001773145	-1
G001773375	-1
G002305205	-1
G012798115	-1
G000994385	-1
G001776675	-1
G001777465	-1
G001776635	-1
G001777335	-1
G001777455	-1
G000993335	-1
G001782355	-1
G001783775	-1
G001782295	-1
G000994125	-1
G000998235	-1
G000998825	-1
G000998865	-1
G001790165	-1
G001788225	-1
G001789935	-1
G001789955	-1
G001567515	-1
G001789805	-1
G001789995	-1
G001789475	-1
G001789535	-1
G001789795	-1
G001789965	-1
G001790035	-1
G011370385	-1
G001003755	-1
G001002785	-1
G001774535	-1
G001774555	-1
G002412665	-1
G001776275	-1
G001803465	-1
G001803475	-1
G001788675	-1
G001001575	17
G001000345	17
G001787315	-1
G002293725	-1
G000992605	-1
G002780135	-1
G000999805	-1
G001003245	-1
G001773615	-1
G001773695	-1
G007376345	-1
G001816895	-1
G001792465	-1
G001793185	-1
G001792495	-1
G001791965	-1
G001792035	-1
G001792055	-1
G001788795	-1
G001788805	-1
G001789035	-1
G001004735	-1
G009781895	-1
G001000795	-1
G001818155	-1
G001818335	-1
G000995845	-1
G001824755	-1
G000998185	-1
G001872245	-1
G002793075	-1
G001818835	-1
G001818365	-1
G001818395	-1
G000991205	-1
G000992395	-1
G007376135	-1
G001817255	-1
G001817265	-1
G001778275	-1
G001780315	-1
G001791425	-1
G001784895	-1
G001873875	-1
G002782305	-1
G000991855	-1
G000991935	-1
G000990805	-1
G000990515	-1
G000990885	-1
G001001155	-1
G001001345	-1
G001003065	-1
G001003855	-1
G000992165	-1
G000992565	-1
G001795875	-1
G001794755	18
G001794485	18
G001794475	-1
G001794065	-1
G001795975	-1
G001821845	-1
G001004055	-1
G001003905	19
G001003785	19
G012798645	-1
G002069755	-1
G001823105	-1
G000994805	-1
G000999325	-1
G000999665	-1
G002898235	-1
G011056225	-1
G001001795	-1
G001002925	-1
G001779575	-1
G001822455	-1
G001820755	-1
G003599755	-1
G001820635	-1
G001820715	-1
G001821725	-1
G001821795	-1
G002772995	-1
G002774705	-1
G001822475	-1
G002788975	-1
G003231675	-1
G000431315	-1
G902616255	-1
G000195975	-1
G003210795	-1
G003210975	-1
G000230675	-1
G001631965	-1
G001632025	-1
G003215335	-1
G000155595	-1
G001314865	-1
G010671975	-1
G000332095	-1
G010671905	-1
G002075285	-1
G001870905	-1
G010672605	-1
G001643585	-1
G005882715	-1
G002898615	-1
G002898715	-1
G002898215	-1
G003228115	-1
G003599745	-1
G011328975	-1
G002532535	-1
G004138165	-1
G002068935	-1
G002842085	-1
G003353825	-1
G003647875	-1
G011048615	-1
G000196275	-1
G000745175	-1
G000008565	-1
G000478785	-1
G000020685	-1
G000430865	-1
G000240225	-1
G003044185	-1
G000435475	-1
G900539085	-1
G008667865	-1
G005046025	-1
G009911695	-1
G003612515	-1
G009911385	-1
G011040415	-1
G000236865	-1
G000752675	-1
G001494635	-1
G002159625	-1
G900606105	-1
G000411555	-1
G000024225	-1
G002255315	-1
G002748455	-1
G004364865	-1
G001437825	-1
G003569125	-1
G001437765	-1
G000817105	-1
G902589295	-1
G902553995	-1
G902597455	-1
G009650215	-1
G902826025	-1
G002288385	-1
G001437845	-1
G001439035	-1
G001439355	-1
G003751225	-1
G000427885	-1
G000482705	-1
G000716715	-1
G011947235	-1
G009602465	-1
G900292035	-1
G000306785	-1
G000761485	-1
G001424455	-1
G001424485	-1
G000025345	-1
G000701365	-1
G000024365	-1
G005298075	-1
G009707545	-1
G900104535	-1
G000379625	-1
G004363095	-1
G009299835	-1
G900101785	-1
G900092135	-1
G000423505	-1
G000021925	-1
G001468785	-1
G000770645	-1
G001516045	-1
G000960765	-1
G000961805	-1
G000244895	-1
G000215085	-1
G000010565	-1
G000160055	-1
G000433275	-1
G000435155	-1
G900343095	-1
G000242435	-1
G000271665	-1
G900114615	-1
G000169155	-1
G900102435	-1
G000445445	-1
G003966895	-1
G000621545	-1
G900141865	-1
G900156285	-1
G000022325	-1
G000166355	-1
G000166695	-1
G000193435	-1
G001507995	-1
G000025645	-1
G001655775	-1
G009782515	-1
G009782875	-1
G900128885	-1
G000161975	-1
G004125825	-1
G009910325	-1
G900107405	-1
G002733545	-1
G001509345	-1
G900142005	-1
G900552655	-1
G900552765	-1
G001512485	-1
G012514215	-1
G003208175	-1
G001604165	-1
G001604185	-1
G000688035	-1
G012034405	-1
G004556455	-1
G900557695	-1
G009786825	-1
G009778455	-1
G900315995	-1
G011958165	-1
G001466305	-1
G012524135	-1
G002964605	-1
G000024285	-1
G900129355	-1
G900114055	-1
G000430625	-1
G002507565	-1
G005938195	-1
G005765165	-1
G000244815	-1
G001969935	-1
G000092565	-1
G000217275	-1
G000501235	-1
G000501615	-1
G000501015	-1
G000501595	-1
G000501675	-1
G003429665	-1
G000242595	-1
G000214375	-1
G000297095	-1
G002749205	-1
G000413055	-1
G000468055	-1
G000756735	-1
G001897185	-1
G000253035	-1
G001796095	-1
G002449695	-1
G000171235	-1
G000242935	-1
G001439535	-1
G902726595	-1
G002862945	-1
G902516225	-1
G000382665	-1
G002722335	-1
G902596055	-1
G902618175	-1
G902628315	-1
G012517065	-1
G012797305	-1
G009695335	-1
G009773355	-1
G902810735	-1
G005887795	-1
G902589825	-1
G000428305	-1
G000739615	-1
G004557455	-1
G002700745	-1
G002746235	-1
G002683825	-1
G009691855	-1
G007748095	-1
G007750655	-1
G007751475	-1
G002718835	-1
G001723765	-1
G002071695	-1
G011050235	-1
G012515775	-1
G007859745	-1
G011525745	-1
G009781185	-1
G011370245	-1
G002704825	-1
G000242455	-1
G001644415	-1
G005887905	-1
G000255655	-1
G007745435	-1
G013036045	-1
G001983935	-1
G011333295	-1
G007119795	-1
G001805605	-1
G001805845	-1
G011333545	-1
G001800235	-1
G001800455	-1
G001799795	-1
G003482905	-1
G000522985	-1
G002839875	-1
G003169895	-1
G003222175	-1
G009692115	-1
G001918595	-1
G003221035	-1
G003222115	-1
G900129715	-1
G900142465	-1
G900142485	-1
G900143015	-1
G002898015	-1
G003645925	-1
G011389025	-1
G011049095	-1
G000402455	-1
G001567195	-1
G009659535	-1
G000024805	-1
G005887915	-1
G000170895	-1
G000737335	-1
G003229195	-1
G009992445	-1
G001770165	-1
G001769855	-1
G000372225	-1
G000375765	-1
G001643555	-1
G009842645	-1
G001917575	-1
G005877605	-1
G000196815	-1
G001724505	-1
G002011715	-1
G004321915	-1
G001871685	-1
G003220225	-1
G003220265	-1
G001775695	-1
G000398345	-1
G011388795	-1
G002071135	-1
G001919385	-1
G003222395	-1
G002712885	-1
G004356045	-1
G009838525	-1
G009843885	-1
G009918885	-1
G003224715	-1
G009837045	-1
G011046715	-1
G902812365	-1
G001829875	-1
G001830855	-1
G001873745	-1
G002071325	-1
G000701705	-1
G900116045	-1
G000179555	-1
G000702665	-1
G000023445	-1
G000421605	-1
G000423845	-1
G000734015	-1
G000746435	-1
G002327445	-1
G900659855	-1
G000349975	-1
G000686565	-1
G000509365	-1
G002272835	-1
G000200595	-1
G000017465	-1
G001298465	-1
G000495505	-1
G001643955	-1
G000017585	-1
G001190745	-1
G900065885	-1
G006864425	-1
G006864535	-1
G000014025	-1
G000830175	-1
G001469005	-1
G001627675	-1
G001627765	-1
G001768925	-1
G000730245	-1
G000815465	-1
G003015145	-1
G001593535	-1
G003516275	-1
G000026005	-1
G000964795	-1
G902618535	-1
G902622235	-1
G902523445	-1
G902536655	-1
G902533395	-1
G902579395	-1
G902536315	-1
G902603525	-1
G902602585	-1
G902607435	-1
G902607595	-1
G902635455	-1
G902624455	-1
G000371825	-1
G000419485	-1
G000163555	-1
G902561535	-1
G000195085	-1
G000750175	-1
G902530215	-1
G000384615	-1
G003278095	-1
G000436195	-1
G004212735	-1
G902596655	-1
G000426505	-1
G012103325	-1
G902570885	-1
G006739055	-1
G000423185	-1
G002898275	-1
G000616095	-1
G009882915	-1
G005144965	-1
G001644385	-1
G011761565	-1
G001705755	-1
G000428465	-1
G902627495	-1
G009693245	-1
G003851125	-1
G009937995	-1
G005881595	-1
G002355735	-1
G004298065	-1
G001629435	-1
G000375345	-1
G009842245	-1
G009845835	-1
G902595225	-1
G902632495	-1
G902613735	-1
G902634425	-1
G902512375	-1
G003567955	-1
G004684205	-1
G012965065	-1
G009671245	-1
G002995625	-1
G003015185	-1
G004798975	-1
G000014785	-1
G000153205	-1
G001614315	-1
G003022425	-1
G001730015	-1
G002281735	-1
G902603495	-1
G902628335	-1
G001720395	-1
G902563055	-1
G902827015	-1
G007571095	-1
G003696665	-1
G003151735	-1
G003164295	-1
G009786255	-1
G009787175	-1
G011367965	-1
G012511995	-1
G007571005	-1
G000148385	-1
G001316145	-1
G001315985	-1
G001316265	-1
G000495675	-1
G000495715	-1
G000022465	-1
G000245095	-1
G000245115	-1
G000245155	-1
G000762265	-1
G001458655	-1
G000953115	-1
G001509005	-1
G001629255	-1
G001629295	-1
G001629185	-1
G001629235	-1
G002495325	-1
G000336655	-1
G000337895	-1
G000230735	-1
G000337715	-1
G000337735	-1
G000337215	-1
G000306725	-1
G001577565	-1
G900114835	-1
G000970325	-1
G001889405	-1
G001714685	-1
G003164755	-1
G000007345	-1
G000979455	-1
G000970285	-1
G001773055	-1
G001773065	20
G001773015	20
G000994225	-1
G000994395	-1
G001776735	-1
G001782605	-1
G001782205	-1
G001782085	-1
G001783975	-1
G001783885	-1
G001784095	-1
G001783805	21
G001782525	21
G001782035	-1
G001782495	-1
G001782045	-1
G001782415	-1
G001784125	-1
G001779015	-1
G000999165	-1
G001000435	-1
G001003345	-1
G001779455	-1
G001779345	-1
G001780895	-1
G001780985	-1
G002348835	-1
G001788375	-1
G001787945	-1
G001789445	-1
G001789775	-1
G001789365	-1
G001789725	-1
G001567245	-1
G001788165	-1
G000990445	-1
G002329205	-1
G001788195	-1
G001787965	-1
G001788125	-1
G001001885	-1
G001001955	-1
G001774275	22
G001029675	22
G001000465	-1
G001002885	-1
G000994325	-1
G001002295	-1
G009776965	-1
G000989305	-1
G000992285	-1
G001873665	-1
G009885205	-1
G001002655	-1
G001001455	-1
G001002405	-1
G001002455	-1
G001773725	-1
G001775605	-1
G001003585	-1
G001816375	-1
G001816405	-1
G001816475	-1
G001792425	-1
G002430735	-1
G000995185	-1
G001792335	-1
G001793005	-1
G001792305	-1
G001793085	-1
G001793255	-1
G001791815	-1
G001789045	-1
G001004775	-1
G002746885	-1
G003251875	-1
G003516025	-1
G000803625	-1
G010202645	-1
G009929655	-1
G010014515	-1
G001003725	-1
G001818755	-1
G001781935	-1
G001783635	-1
G001783645	-1
G001818855	-1
G003104935	-1
G001817295	-1
G002687175	-1
G000992955	-1
G001778155	-1
G001002965	-1
G001001705	-1
G001001845	-1
G001791005	-1
G001782815	-1
G001782975	-1
G001791475	-1
G000995965	-1
G001001525	-1
G001784805	-1
G001784965	-1
G000991815	-1
G000992325	-1
G001794215	-1
G001795655	-1
G001794285	-1
G001794635	-1
G001795825	-1
G001794105	-1
G001795615	-1
G001794455	-1
G001794055	-1
G001794675	-1
G001794735	-1
G001820055	-1
G001821835	-1
G001823155	-1
G001825005	-1
G001823235	-1
G002070005	-1
G003557645	-1
G002790255	-1
G002793605	-1
G001823415	-1
G000998845	-1
G000996315	-1
G001774165	-1
G001779505	-1
G001822375	-1
G001820675	-1
G001822415	-1
G001819785	-1
G001819905	-1
G001778985	-1
G001778785	-1
G011373805	-1
G001825485	-1
G000515235	-1
G000737535	-1
G000737595	-1
G000014585	-1
G001040845	-1
G000063505	-1
G000153285	-1
G001632165	-1
G000015705	-1
G001631985	-1
G003215655	-1
G000316115	-1
G000482245	-1
G003017785	-1
G001548395	-1
G012031415	-1
G001939115	-1
G009839725	-1
G009838735	-1
G009838915	-1
G002238425	-1
G002713775	-1
G009692865	-1
G009391235	-1
G003228195	-1
G009392515	-1
G009391225	-1
G009841605	-1
G012959315	-1
G001796725	-1
G003171355	-1
G001795275	-1
G003552125	-1
G007129495	-1
G002440925	-1
G009778865	-1
G000018865	-1
G000022185	-1
G000516515	-1
G000735195	-1
G009841145	-1
G001303105	-1
G001796945	-1
G011367385	-1
G002727295	-1
G003670425	-1
G000800395	-1
G001413985	-1
G000420025	-1
G000519325	-1
G000424625	-1
G000688095	-1
G000023845	-1
G001486445	-1
G001643775	-1
G900110565	-1
G000436075	-1
G001915265	-1
G000478885	-1
G003340345	-1
G000174015	-1
G001813205	-1
G000564995	-1
G000565075	-1
G000758945	-1
G000179715	-1
G009695875	-1
G003166715	-1
G009925815	-1
G003577145	-1
G000372185	-1
G000384535	-1
G000378885	-1
G000438965	-1
G001437695	-1
G010030895	-1
G000024385	-1
G001570525	-1
G000715975	-1
G000744815	-1
G000380165	-1
G000428945	-1
G000284015	-1
G000582785	-1
G000620185	-1
G000702465	-1
G000429025	-1
G000620785	-1
G000718005	-1
G001941645	-1
G003600225	-1
G900129375	-1
G001651825	-1
G000092825	-1
G000185725	-1
G000270245	-1
G004364645	-1
G002250475	-1
G011751845	-1
G007197575	-1
G009602515	-1
G000421185	-1
G000426385	-1
G001189535	-1
G000298175	-1
G001403775	-1
G001678905	-1
G900163655	-1
G000485475	-1
G000314575	-1
G001854225	-1
G009923455	-1
G000007485	-1
G000231385	-1
G000235605	-1
G000016165	-1
G000315365	-1
G009711705	-1
G000434475	-1
G900543165	-1
G000381005	-1
G000350165	-1
G000007085	-1
G000156275	-1
G006016075	-1
G000283555	-1
G002838815	-1
G008086585	-1
G009362815	-1
G000152245	-1
G001263355	-1
G902773665	-1
G900103005	-1
G900142285	-1
G000163895	-1
G000196455	-1
G000597865	-1
G000699585	-1
G900095305	-1
G003488845	-1
G900549925	-1
G000331995	-1
G001513105	-1
G001512555	-1
G900142095	-1
G002897015	-1
G003337415	-1
G001512425	-1
G900099715	-1
G001552885	-1
G002998295	-1
G900066905	-1
G900604345	-1
G902784635	-1
G902765005	-1
G009780875	-1
G004134775	-1
G902787525	-1
G004558105	-1
G902792225	-1
G001725215	-1
G902364485	-1
G004555965	-1
G009780275	-1
G001604045	-1
G003343605	-1
G902373415	-1
G000178115	-1
G000953215	-1
G002161055	-1
G001282685	-1
G001983455	-1
G004342165	-1
G001447355	-1
G001399675	-1
G003584005	-1
G000702485	-1
G002245355	-1
G003046315	-1
G900102685	-1
G001015055	-1
G006170445	-1
G003710825	-1
G000798955	-1
G000190435	-1
G001603115	-1
G000373545	-1
G900156105	-1
G000447675	-1
G000008605	-1
G000513775	-1
G000412995	-1
G000413035	-1
G000212415	-1
G001604355	-1
G902791665	-1
G001796275	-1
G902799385	-1
G000382685	-1
G000383755	-1
G000172555	-1
G003218935	-1
G003134765	-1
G003167555	-1
G003167365	-1
G012960505	-1
G009937455	-1
G001683795	-1
G900097105	-1
G001647615	-1
G001580195	23
G001578645	23
G000437075	-1
G012959525	-1
G012960475	-1
G902582415	-1
G001824605	-1
G002443295	-1
G000296795	-1
G000949635	-1
G011362365	-1
G900696535	-1
G003695305	-1
G011369955	-1
G011053305	-1
G009782055	-1
G002343075	-1
G011388905	-1
G011358525	-1
G011367345	-1
G000284115	-1
G003693915	-1
G002418285	-1
G001610895	-1
G001956985	-1
G009918525	-1
G901538355	-1
G000092105	-1
G001707835	-1
G002279375	-1
G011368275	-1
G003484425	-1
G003669285	-1
G011634775	-1
G009922585	-1
G012270345	-1
G002405515	-1
G002277955	-1
G012798155	-1
G001828265	-1
G003153375	-1
G002723275	-1
G001805465	-1
G001805765	-1
G002238605	-1
G011390935	-1
G001918525	-1
G003222085	-1
G001462305	-1
G900142475	-1
G900142545	-1
G001771235	-1
G011046315	-1
G001643615	-1
G004356135	-1
G003576975	-1
G011375275	-1
G001577215	-1
G011046365	-1
G004124295	-1
G002869275	-1
G000020525	-1
G002763895	-1
G011051285	-1
G013042435	-1
G001931505	-1
G005144585	-1
G001769835	-1
G001770035	-1
G001770205	-1
G001769975	-1
G003569385	-1
G900169565	-1
G001273775	-1
G001458695	-1
G011050745	-1
G001803685	-1
G001805185	-1
G001803645	-1
G002839535	-1
G001803785	-1
G001773915	-1
G001773925	-1
G011049545	-1
G004298115	-1
G012516935	-1
G009026165	-1
G011525905	-1
G003222245	-1
G011054475	-1
G003225365	-1
G004298155	-1
G011056285	-1
G001829835	-1
G001975945	-1
G000331715	24
G000055945	24
G011039135	-1
G000331025	-1
G000425265	-1
G000189295	-1
G008001235	-1
G001750995	-1
G000426225	-1
G006175995	-1
G000429925	-1
G001443525	-1
G001854245	-1
G003851005	-1
G000007905	-1
G003364195	-1
G900198645	-1
G000507845	-1
G000507865	-1
G004368235	-1
G000237285	-1
G000259255	-1
G000259275	-1
G000009305	-1
G003015205	-1
G000620965	-1
G000621005	-1
G004378855	-1
G000585195	-1
G009258225	-1
G001627755	-1
G001767865	-1
G001767955	-1
G000013165	-1
G000022525	-1
G012277295	-1
G902582545	-1
G902553945	-1
G902544065	-1
G902588625	-1
G902607125	-1
G000513075	-1
G902603215	-1
G000980655	-1
G001917125	-1
G002690045	-1
G002695035	-1
G003241285	-1
G002167715	-1
G900696495	-1
G003282865	-1
G902556025	-1
G902551045	-1
G902583715	-1
G001627705	-1
G902524625	-1
G902565435	-1
G000300275	-1
G000763295	-1
G000421265	-1
G003326595	-1
G002168115	-1
G902725215	-1
G900079695	-1
G000171835	-1
G003385955	-1
G009711445	-1
G004005845	-1
G012926505	-1
G000518365	-1
G005883105	-1
G000427665	-1
G900187945	-1
G003253705	-1
G000759655	-1
G003352165	-1
G000710935	-1
G004341375	-1
G003688555	-1
G009733745	-1
G005281615	-1
G001705625	-1
G001705645	-1
G900115065	-1
G003240835	-1
G002704665	-1
G902601765	-1
G009377585	-1
G902825845	-1
G003967275	-1
G008923285	-1
G001645185	-1
G003112435	-1
G003864995	-1
G001770575	-1
G005881575	-1
G009938305	-1
G001629475	-1
G001629515	-1
G001632485	-1
G000160655	-1
G000239355	-1
G000015345	-1
G902591145	-1
G902525735	-1
G003326015	-1
G000205985	-1
G900180365	-1
G012999505	-1
G002717445	-1
G002000055	-1
G002591915	-1
G012272825	-1
G003232965	-1
G000015585	-1
G002356555	-1
G002215215	-1
G002746645	-1
G000024765	-1
G000155715	-1
G011389995	-1
G003751635	-1
G008501635	-1
G900112605	-1
G003279605	-1
G902587545	-1
G902539805	-1
G902628375	-1
G001431315	-1
G002707205	-1
G002700945	-1
G003336225	-1
G000299915	-1
G000875775	-1
G000484975	-1
G001510275	-1
G000022385	-1
G000024305	-1
G000022445	-1
G000245215	-1
G000245255	-1
G000245195	-1
G000245275	-1
G000337195	-1
G000731985	-1
G000383975	-1
G001971705	-1
G000337415	-1
G000746205	-1
G000504205	-1
G900100715	-1
G000765475	-1
G900111645	-1
G001888095	-1
G002503455	-1
G000970305	-1
G000970145	-1
G000970265	-1
G000970185	-1
G001773385	-1
G000997795	-1
G001772775	-1
G001773115	-1
G001776945	-1
G001777375	-1
G001782115	-1
G001782435	-1
G001782445	-1
G001784115	-1
G001782645	-1
G000994635	-1
G000993925	-1
G001779135	-1
G001779055	-1
G001788295	-1
G001790125	-1
G001788235	-1
G001789515	-1
G001790005	-1
G001789325	-1
G001789555	-1
G001873595	-1
G001000205	-1
G001002345	-1
G001002205	-1
G001002415	-1
G000996665	-1
G000998025	-1
G001001445	-1
G001002285	-1
G001001555	-1
G001002035	-1
G001001375	-1
G001773795	-1
G001773815	-1
G001793335	-1
G001793475	-1
G001792075	-1
G001792005	-1
G001793345	-1
G001793695	-1
G001787615	-1
G001788915	-1
G001789165	-1
G002427855	-1
G002792275	-1
G004561445	-1
G009783305	-1
G007845485	-1
G012510635	-1
G002316545	-1
G003246575	-1
G000463895	-1
G001818315	-1
G001818735	-1
G001001425	-1
G002787405	-1
G001817415	-1
G001817385	-1
G000993485	-1
G000996245	-1
G001778075	-1
G001778235	-1
G001778085	-1
G001778285	-1
G001780235	-1
G002773655	-1
G002306385	-1
G001791535	-1
G001791195	-1
G000996105	-1
G000996735	-1
G001001655	-1
G001001925	-1
G001791115	-1
G001791135	-1
G002070095	-1
G000991325	-1
G000991645	-1
G003507445	-1
G001794555	-1
G001794145	-1
G001794385	-1
G001795855	-1
G001823165	-1
G001823295	-1
G002327845	-1
G002340425	-1
G003561035	-1
G001003225	-1
G003559065	-1
G000998315	-1
G000998395	-1
G011370685	-1
G001817735	-1
G001820725	-1
G001822295	-1
G001822305	-1
G001822325	-1
G001819735	-1
G001819815	-1
G001003085	-1
G001778975	-1
G001778595	-1
G001780695	25
G001780445	25
G001778735	-1
G003599625	-1
G007375595	-1
G000437435	-1
G000433095	-1
G000012505	-1
G000153805	-1
G001631935	-1
G001632105	-1
G001632005	-1
G001632125	-1
G001632145	-1
G012911975	-1
G012034615	-1
G000332355	-1
G001657325	-1
G001314905	-1
G900149785	-1
G007126855	-1
G009840945	-1
G902827055	-1
G009391775	-1
G009692665	-1
G009693055	-1
G009391935	-1
G000383835	-1
G009391535	-1
G002713785	-1
G001795315	-1
G001872925	-1
G009619075	-1
G001794985	-1
G003552785	-1
G003563865	-1
G009776515	-1
G003569045	-1
G012031655	-1
G001567085	-1
G900066015	-1
G001795045	-1
G001796965	-1
G001795155	-1
G000701405	-1
G000701425	-1
G001007995	-1
G001507665	-1
G000403355	-1
G000422625	-1
G000270285	-1
G001562845	-1
G003163295	-1
G003169375	-1
G001438985	-1
G001439005	-1
G000455525	-1
G001025035	-1
G009844745	-1
G000372025	-1
G000372265	-1
G001437635	-1
G001438925	-1
G001437665	-1
G001438315	-1
G001439025	-1
G001439085	-1
G000378865	-1
G000378925	-1
G000341105	-1
G000826685	-1
G000341025	-1
G000518265	-1
G000092645	-1
G900100605	-1
G000744705	-1
G001418575	-1
G000240165	-1
G000379685	-1
G007483665	-1
G000717135	-1
G011764445	-1
G000062885	-1
G009664835	-1
G000720955	-1
G002155995	-1
G005405885	-1
G000379465	-1
G000349585	-1
G001281505	-1
G001293125	-1
G000214175	-1
G900105065	-1
G900110855	-1
G006716235	-1
G009781325	-1
G000312105	-1
G004168035	-1
G008087345	-1
G900067705	-1
G000224715	-1
G000421245	-1
G000725405	-1
G001021715	-1
G006716205	-1
G012927555	-1
G009299795	-1
G000759715	-1
G002090115	-1
G000975095	-1
G000975115	-1
G002259595	-1
G001606005	-1
G001729525	-1
G000285835	-1
G000426445	-1
G001968835	-1
G000699505	-1
G005845345	-1
G900100865	-1
G001512635	-1
G004369245	-1
G002068705	-1
G004369225	-1
G000961575	-1
G000376385	-1
G000961595	-1
G000160695	-1
G000287655	-1
G000702545	-1
G001723995	-1
G001730715	-1
G000147695	-1
G000806225	-1
G001508735	-1
G001508895	-1
G000601455	-1
G004364155	-1
G000297115	-1
G001440545	-1
G000430995	-1
G900129265	-1
G000709435	-1
G000495435	-1
G900107125	-1
G000247605	-1
G000426305	-1
G001748365	-1
G001897605	-1
G900142245	-1
G900167445	-1
G001282725	-1
G004345705	-1
G001562415	-1
G001750685	-1
G000016985	-1
G000018325	-1
G000423525	-1
G009929415	-1
G001693775	-1
G002029295	-1
G900142235	-1
G001855385	-1
G000387765	-1
G001559865	-1
G000751555	-1
G900095615	-1
G000467935	-1
G000433915	-1
G900553625	-1
G000434195	-1
G000350485	-1
G000621505	-1
G000022065	-1
G001797195	-1
G012027035	-1
G000745845	-1
G001262605	-1
G000621765	-1
G900107185	-1
G001512745	-1
G012838025	-1
G001512945	-1
G012799825	-1
